Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Region,Route,BioRegion,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,Biomass_mgCarbon_m3,NoCopepodSpecies_Sample,ShannonCopepodDiversityCPR,CopepodEvenness,PhytoBiomassCarbon_pg_m3,AbundancePhyto_cells_m3,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversitycpr,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversitycpr,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversitycpr,DinoflagellateEvenness,sst_1d,chl_oc3_1d
-38.44086,138.12445,2013-06-19 22:16:13,2013,6,19,22:16:13,GAB,HOFR,South-east,57.3336,26.0003,1.03878262455913,0.956520321385715,2.4667,8,1.85942881514923,0.894196243500611,145206402.890295,6000.1,,325556.382208445,5,1.30311624644453,0.809671647708182,,,,5,1.30311624644453,0.809671647708182,,
-36.92956,135.88922,2013-06-20 15:07:58,2013,6,20,15:07:58,GAB,HOFR,South-east,52.6669,28.6668,1.21289990684235,,1.0667,6,1.49873964662388,0.83646252321445,123101396.906843,4666.7,,362028.261702893,3,0.796331347068718,0.724852029494537,,,,3,0.796331347068718,0.724852029494537,,
-36.7314,135.55582,2013-06-20 17:32:30,2013,6,20,17:32:30,GAB,HOFR,South-east,38.6669,18.0001,0.926487491736157,0.928569132694059,1,6,1.64341771979318,0.917208893279194,16568376.7660824,2000.1,,87532.5380675411,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-34.54919,151.13406,2014-06-04 01:55:59,2014,6,4,01:55:59,SEAC,SYME,Temperate East,50.6671,42.667,1.09039621956078,0.593220554436919,6.6,22,2.41998635662581,0.782902982777405,178238398.482488,49999.8,0.92307745562294,145123.276219494,2,0.693147180559945,1,1,0,,,,,,
-41.57023,142.71933,2013-06-18 16:03:37,2013,6,18,16:03:37,GAB,HOFR,South-east,79.3334,58.6667,1.27243720632849,,1.4667,15,2.17023701989932,0.801402063749044,5258234.68316628,4000,,14311.6877777778,1,0,,,,,1,0,,,
-44.7446,143.6602,2014-10-23 05:29:00,2014,10,23,05:29:00,SO,HOAN,South-east,7.8356,6.5296,0.935996079392306,,,,,,,,,,,,,,,,,,,,
-44.7825,143.552,2014-10-23 05:58:00,2014,10,23,05:58:00,SO,HOAN,South-east,34.6068,32.6479,2.47600136609093,,,3,0,0,101123.437090196,6806.6,,132.726195796074,1,0,,1,0,,,,,,
-44.8477,143.3381,2014-10-23 06:53:00,2014,10,23,06:53:00,SO,HOAN,South-east,1.9589,,,,,2,0,0,1707321.15677796,6806.6,,4705.29663184426,1,0,,1,0,,,,,,
-44.9766,142.9056,2014-10-23 08:46:00,2014,10,23,08:46:00,SO,HOAN,South-east,16.9769,15.018,2.17332200032672,,,3,0.598269588585257,0.544568447628201,2922650.2745903,10210,,5094.39333333333,,,,,,,,,,,
-45.2431,142.0373,2014-10-23 12:37:00,2014,10,23,12:37:00,SO,HOAN,South-east,54.8485,27.4244,1.62310236504718,0.91999607944034,,10,1.94531654247769,0.844840239953174,,,,,,,,,,,,,,,
-45.3083,141.8226,2014-10-23 13:34:00,2014,10,23,13:34:00,SO,HOAN,,100.5553,55.5013,1.44641953953026,0.91303826715763,,9,1.54874517236979,0.704864303969961,129031.005976577,3403.3,,410.505113951492,1,0,,1,0,,,,,,
-45.5165,141.1752,2014-10-23 16:24:00,2014,10,23,16:24:00,SO,HOAN,,122.1027,99.2493,1.49675640972329,0.982757528068526,,10,1.10983891272862,0.481996915599545,26625831.7768691,37436.5,,19581.8495307818,2,0.562333127074962,0.811275213758631,2,0.562333127074962,0.811275213758631,,,,,
-45.6163,140.8441,2014-10-23 17:50:00,2014,10,23,17:50:00,SO,HOAN,,59.4191,56.1542,1.64647043667524,,15.0427,4,0.291139838831965,0.210013000844044,5053764.50170159,17016.6,,5552.21903845742,1,0,,1,0,,,,,,
-45.6793,140.6261,2014-10-23 18:46:00,2014,10,23,18:46:00,SO,HOAN,,60.725,54.1953,1.78849365166352,,,4,0.216414089193228,0.156109766628786,41884371.3265608,6806.6,,252900.471987972,,,,,,,,,,,
-45.8514,140.0806,2014-10-23 21:05:00,2014,10,23,21:05:00,SO,HOAN,,13.0594,8.4885,2.96923602521058,,,3,0,0,147795882.987897,57856.6,0.937500573886247,82891.8514435404,4,0.991136590855523,0.714953922235428,3,0.790266631008933,0.719331687038567,,,,,
-45.8846,139.9738,2014-10-23 21:32:00,2014,10,23,21:32:00,SO,HOAN,,5.2239,1.9589,2.3,,4.3563,1,0,,96146906.1895643,34033.3,,92924.4591225156,3,0.73561864929218,0.669588950423993,3,0.73561864929218,0.669588950423993,,,,,
-46.1165,139.2009,2014-10-24 00:45:00,2014,10,24,00:45:00,SO,HOAN,,4.5707,4.5707,1,,,,,,69419185.434477,23823.3,,93714.7695770061,2,0.500400794190335,0.721925744235295,2,0.500400794190335,0.721925744235295,,,,,
-46.5023,138.4188,2014-10-24 04:30:00,2014,10,24,04:30:00,SO,HOAN,,7.8355,5.8766,1.31668822108022,,,2,0,0,47300749.3224478,10210,,153725,1,0,,1,0,,,,,,
-46.6574,138.1335,2014-10-24 06:01:00,2014,10,24,06:01:00,SO,HOAN,,41.1361,38.5243,2.19915183403722,,,3,0,0,57517065.9973661,20420,,89887.0085416667,2,0.562333127074962,0.811275213758631,2,0.562333127074962,0.811275213758631,,,,,
-46.7085,138.0378,2014-10-24 06:36:00,2014,10,24,06:36:00,SO,HOAN,,64.6425,64.6425,2.15404053061067,,,3,0,0,31811425.9130653,10210,0.666669931439765,102583.864213333,1,0,,1,0,,,,,,
-46.9129,137.6551,2014-10-24 08:56:00,2014,10,24,08:56:00,SO,HOAN,,24.8124,23.5065,1.23042030927616,,,4,0.796311640173813,0.574417427140458,156947160.854157,51049.9,,107028.11072322,4,1.03356074006092,0.745556477071707,2,0.376768374479584,0.543561865425491,,,,,
-46.9641,137.5594,2014-10-24 09:31:00,2014,10,24,09:31:00,SO,HOAN,,30.0359,28.73,1.49999651931779,,3.1991,2,0,0,143021398.361719,34033.3,,138941.684208922,1,0,,1,0,,,,,,
-47.1189,137.2697,2014-10-24 11:17:00,2014,10,24,11:17:00,SO,HOAN,,45.7069,16.9768,2.58653721549409,,,1,0,,47598345.9001059,13613.3,,115581.619395405,2,0.562333127074962,0.811275213758631,1,0,,,,,,
-47.3248,136.8842,2014-10-24 13:38:00,2014,10,24,13:38:00,SO,HOAN,,145.6091,143.6501,1.07363640192384,,,7,1.70566515654649,0.876538496587081,47300749.3224478,10210,,153725,1,0,,1,0,,,,,,
-35.35211,136.32834,2014-01-20 10:24:26,2014,1,20,10:24:26,GAB,ADAB,,185.333,119.9999,1.0713333552778,,5.4,11,1.33899934103028,0.558406097305348,145413116.173417,27333.6,0.658533819182252,81006.538159709,5,0.994374837367771,0.617839824503629,1,0,,4,0.793748448126943,0.572568474913025,,
-27.87907,153.70619,2014-11-04 03:40:09,2014,11,4,03:40:09,NEAC,SYBR,Temperate East,13.3334,10.6668,1.24469001949976,0.846148520791988,3.8,3,0.610864302054894,0.556032649876389,670606962.691978,156666.6,0.82978694884551,100247.677878444,4,1.32965903833916,0.959146250342544,1,0,,3,1.05491850441824,0.960228203615997,,
-38.8109,147.8354,2014-06-05 07:05:01,2014,6,5,07:05:01,SEAC,SYME,South-east,17.3335,16.0002,1.03208169272884,0.826086672970946,5.3333,10,1.76948841531069,0.768479054561162,824624.675811024,4000,,3316.12277777778,,,,,,,,,,,
-38.91489,147.4299,2014-06-05 08:54:19,2014,6,5,08:54:19,SEAC,SYME,South-east,12.0002,10.0002,1.03466650666987,0.857138265388118,5.1333,7,1.45080502008392,0.745566294922841,,,,,,,,,,,,,,,
-39.01748,147.02323,2014-06-05 10:43:38,2014,6,5,10:43:38,SEAC,SYME,South-east,7.3333,5.3333,1.05500300001875,,3.6667,5,1.2130075659799,0.753683976628438,1867859.28452145,9999.9,,2093.89067390674,1,0,,,,,,,,,
-34.92546,138.22828,2014-09-21 13:59:56,2014,9,21,13:59:56,GAB,ADAB,,4.0002,4.0002,0.916666666666667,,3.7333,,,,3540746.81395133,6666.6,,3292.41924419244,,,,,,,,,,,
-35.41399,134.82654,2014-09-21 23:30:23,2014,9,21,23:30:23,GAB,ADAB,South-west,2.0001,2.0001,0.921666666666667,0.666666666666667,3.2,1,0,,,,,,,,,,,,,,,,
-35.40223,133.60326,2014-09-22 02:40:32,2014,9,22,02:40:32,GAB,ADAB,South-west,4.0001,4.0001,1.39500987475313,,2.6667,2,0.693147180559945,1,1911644.25620772,6666.6,,4990.59652054854,1,0,,,,,,,,,
-35.39037,129.80576,2014-01-21 04:32:16,2014,1,21,04:32:16,GAB,ADAB,,5.3335,1.3334,1.42,,1,,,,57166259.7268673,20666.5,0.769228994069185,92556.8225280043,1,0,,,,,1,0,,,
-26.31935,153.28926,2014-09-23 03:56:01,2014,9,23,03:56:01,GBR,BRGL,Temperate East,197.3329,31.9997,1.11687579883561,,6.4,6,1.67698777432242,0.935944697445866,183744146.330672,46000.1,0.603446893580264,44955.8275184909,5,1.05912363650684,0.658070515379516,,,,4,0.63368206255151,0.457104984571677,,
-25.32318,153.4105,2014-09-23 09:24:02,2014,9,23,09:24:02,GBR,BRGL,Temperate East,256.0004,80.0004,1.05803529002103,0.849999156255801,9.2,14,2.58230634431397,0.978495736085595,65749662.2314111,139999.9,0.972973214025096,9116.3516399734,4,1.33217654484329,0.960962247417005,2,0.693147180559945,1,1,0,,,
-24.9899,153.44005,2014-09-23 11:13:23,2014,9,23,11:13:23,GBR,BRGL,Temperate East,225.333,130.6665,1.04197854606023,0.885715785718036,9.3333,19,2.06288138113005,0.700602524190888,183128708.946939,83333.2,0.782609376182066,36735.1837726607,7,1.90615279703013,0.979568762697246,2,0.693147180559945,1,3,1.03971817150337,0.946392264339095,,
-35.46266,134.75711,2014-06-10 14:17:52,2014,6,10,14:17:52,GAB,ADAB,South-west,44.6668,12.6668,0.975554537045525,,1.8,1,0,,427121.194802578,3333.3,,523.603569369027,,,,,,,,,,,
-35.44532,131.90098,2014-06-10 22:52:57,2014,6,10,22:52:57,GAB,ADAB,South-west,24.6669,10.6669,1.71965865682686,,0.8,7,1.88915916375402,0.970835762725816,4426884.53818049,666.7,,64922.947185974,1,0,,,,,1,0,,,
-47.3253,142.0326,2013-01-06 15:38:00,2013,1,6,15:38:00,SO,ANHO,,111.3336,73.3335,1.10245492851153,,,10,1.98615605557222,0.862576615133742,8503090.78956851,13333.3,,15103.4898420579,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,,,,,
-47.1444,142.289,2013-01-06 16:37:00,2013,1,6,16:37:00,SO,ANHO,,256.6667,193.3333,0.965982784652204,,,11,1.84392878820446,0.768978032160917,16255654.5847327,20000,,19614.3377777778,2,0.636515323533864,0.91829750071214,2,0.636515323533864,0.91829750071214,,,,,
-46.8507,142.7217,2013-01-06 18:14:00,2013,1,6,18:14:00,SO,ANHO,,140.6668,122.6668,0.895163006616297,,,9,1.39972152702338,0.637040720125351,4169710.99568922,10000,,9907.16888888889,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,,,,,
-46.7337,142.8982,2013-01-06 18:54:00,2013,1,6,18:54:00,SO,ANHO,,191.3333,144,0.810578177083333,,,6,1.04085002362145,0.580909458829247,1960904.15602905,3333.3,,12067.4260128018,,,,,,,,,,,
-46.4419,143.3273,2013-01-06 20:33:00,2013,1,6,20:33:00,SO,ANHO,,80.6668,68,0.808235933823529,,,2,0.562335144618808,0.811278124459133,9268493.00002675,7333.4,0.909087190116453,14461.6412578067,2,0.304644660520706,0.439509340966524,1,0,,1,0,,,
-46.3825,143.4122,2013-01-06 20:53:00,2013,1,6,20:53:00,SO,ANHO,,62.6669,50.0001,0.653199363601273,,,2,0.693147180559945,1,9197957.42662986,4000,0.833325,26346.5833333333,2,0.450574620598912,0.650041770688476,1,0,,1,0,,,
-46.0744,143.8147,2013-01-06 22:32:00,2013,1,6,22:32:00,SO,ANHO,South-east,84,78.6667,1.05292488435386,,1.4,3,0.688138813713588,0.626370941606566,9480098.52041064,17333.3,0.961536464493201,6233.83891122868,3,0.644183635256076,0.586361213961155,2,0.5004007599738,0.72192569487127,1,0,,,
-45.6507,144.3933,2013-01-07 00:50:00,2013,1,7,00:50:00,SO,ANHO,South-east,29.3334,7.3334,0.501369419368915,,,1,0,,17654516.6188018,4666.7,0.714273469475218,43025.2533196191,3,0.796331347068718,0.724852029494537,1,0,,2,0.693147180559945,1,,
-44.94,145.3958,2013-01-07 05:15:00,2013,1,7,05:15:00,SO,ANHO,South-east,50.6668,42.6667,0.914453648864337,,,2,0.693147180559945,1,64538936.7952402,111333.4,0.956789854824209,12138.7974940833,6,1.13096587663824,0.631204074018648,3,0.951381295176,0.865984574348241,2,0.693147180559945,1,,
-50.8031,135.6965,2013-02-19 21:38:00,2013,2,19,21:38:00,SO,ANHO,,39.3334,7.3333,0.825453752062509,,1.2,,,,114501968.081473,19999.9,0.833334166670833,131033.571834526,2,0.5004007599738,0.72192569487127,1,0,,1,0,,,
-50.3186,136.599,2013-02-20 00:36:00,2013,2,20,00:36:00,SO,ANHO,,37.3334,13.3334,0.5840004799976,,,,,,2158532.85318345,16666.6,,2285.3500489002,2,0.562333084706242,0.811275152633489,2,0.562333084706242,0.811275152633489,,,,,
-29.72029,153.50906,2014-07-01 01:52:56,2014,7,1,01:52:56,NEAC,BRSY,Temperate East,134.6669,51.3336,1.04903191087319,0.882349827062893,2,10,1.99134641341099,0.864830758902224,228331729.098476,273333.3,0.987654444444444,21312.4937529591,2,0.693147180559945,1,,,,1,0,,,
-30.7012,153.27111,2014-07-01 06:34:38,2014,7,1,06:34:38,NEAC,BRSY,Temperate East,248.0004,72.0002,1.03227161868995,0.814813168742569,6.8667,13,2.2351773079977,0.871431360426468,309278754.465277,187999.9,0.976095598482549,59419.6024654631,1,0,,,,,1,0,,,
-31.02692,153.18543,2014-07-01 08:08:32,2014,7,1,08:08:32,NEAC,BRSY,Temperate East,232.6675,184.6674,1.19213081511951,0.833332523150961,8.8667,43,2.84973829725426,0.75766728958764,156964542.091129,104000.1,0.846152159765908,42008.3014389463,7,1.27217691395917,0.653769607284683,,,,6,0.964720010146256,0.538420489309253,,
-32.31261,152.75993,2014-07-01 14:24:07,2014,7,1,14:24:07,NEAC,BRSY,Temperate East,445.3339,214.6669,1.40371977040532,0.902324367768618,9.4,41,2.56456152786423,0.690591560308726,87154705.714637,14666.6,0.5882311418563,149972.274817348,2,0.450574620598912,0.650041770688476,,,,2,0.450574620598912,0.650041770688476,,
-27.40269,153.75,2014-06-30 14:55:38,2014,6,30,14:55:38,NEAC,BRSY,Temperate East,152.0004,63.3336,1.16087188751353,0.736840027710399,7,27,2.51350987243648,0.762631760801833,578071904.108104,938666.6,0.99076700928743,14531.9230578721,5,1.3269373356075,0.824472522584393,,,,5,1.3269373356075,0.824472522584393,,
-49.2879,138.4625,2013-02-20 06:36:00,2013,2,20,06:36:00,SO,ANHO,,64.6667,38,0.692280842105263,,7.2667,2,0.673011667009257,0.970950594454669,73925825.893749,6666.6,0.5,141472.964729647,2,0.693147180559945,1,1,0,,1,0,,,
-49.0174,138.9462,2013-02-20 08:09:00,2013,2,20,08:09:00,SO,ANHO,,66.6668,36.0001,0.643893114185794,,,,,,8693722.13838835,10000,,20580.055,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,,,,,
-48.5826,139.7118,2013-02-20 10:37:00,2013,2,20,10:37:00,SO,ANHO,,86,40,0.9673332625,,,3,0.907535294105009,0.826074224242703,,,,,,,,,,,,,,,
-48.5241,139.8039,2013-02-20 10:56:00,2013,2,20,10:56:00,SO,ANHO,,162.6669,80.6669,0.954671476156887,,,7,1.20120726063338,0.617298420082002,,,,,,,,,,,,,,,
-48.4092,139.9841,2013-02-20 11:34:00,2013,2,20,11:34:00,SO,ANHO,,94,76.6666,1.01904241873254,,6.2,9,1.34985536236664,0.614345650549352,41969273.7584969,6666.6,,256042.145421454,1,0,,1,0,,,,,,
-48.1857,140.3563,2013-02-20 12:52:00,2013,2,20,12:52:00,SO,ANHO,,222.2218,193.3331,0.595688937900442,,6.9333,8,1.80951425584928,0.870192414443881,92714890.946094,20000,,54956.0084027778,2,0.636511857779211,0.918292500685089,,,,2,0.636511857779211,0.918292500685089,,
-47.7105,141.2153,2013-02-20 15:44:00,2013,2,20,15:44:00,SO,ANHO,,162.667,132.6669,1.13198463972551,,,11,1.69230433377851,0.705745723333267,,,,,,,,,,,,,,,
-47.3915,141.793,2013-02-20 17:44:00,2013,2,20,17:44:00,SO,ANHO,,100.0002,87.3334,0.457595324354714,,,2,0.410116318288409,0.591672778582327,8496174.35439617,6666.6,,9765.20656873235,1,0,,,,,1,0,,,
-47.339,141.8815,2013-02-20 18:03:00,2013,2,20,18:03:00,SO,ANHO,,236.6667,208.6668,0.374441823040369,,5.8667,5,1.42706104338072,0.886682880001534,899223608.854223,20666.6,,928781.988060177,4,0.982085299425224,0.708424795605362,,,,3,0.644183635256076,0.586361213961155,,
-47.2849,141.9744,2013-02-20 18:23:00,2013,2,20,18:23:00,SO,ANHO,,135.3334,86.6668,0.512808122602888,0.990990552715469,,4,1.15374194270109,0.832248889600231,8038158.01791425,3333.3,,68722.9684796848,1,0,,1,0,,,,,,
-46.2403,143.5499,2013-02-21 00:23:00,2013,2,21,00:23:00,SO,ANHO,South-east,71.3334,13.3333,0.547000217500544,,,,,,,,,,,,,,,,,,,,
-23.28541,153.65098,2014-06-07 05:32:17,2014,6,7,05:32:17,GBR,BRER,Coral Sea,38.0002,8.6668,0.559618602021507,0.666666666666667,0.7333,2,0.693147180559945,1,200879328.542164,27333.3,0.19230502959604,125543.309521567,9,1.89494363573683,0.862426014747268,1,0,,7,1.66635652638953,0.856337856708595,,
-20.69552,152.93836,2014-06-07 18:51:58,2014,6,7,18:51:58,GBR,BRER,Coral Sea,15.3336,5.3336,1.225,0.6,0.8,4,1.38629436111989,1,168136945.489503,20666.5,0.576921745551889,166383.291474797,4,1.26374633744287,0.911600286985209,1,0,,2,0.450574620598912,0.650041770688476,,
-36.66961,150.39679,2014-09-17 05:29:03,2014,9,17,05:29:03,SEAC,SYME,South-east,68.0004,62.667,1.40333779836549,0.914893277504021,8.8667,11,1.62200394458229,0.676428183908713,1280207923.50065,27333.4,0.975608596076595,1598681.76856073,2,0.191451214591108,0.27620571786276,1,0,,1,0,,,
-45.74844,146.14535,2015-03-29 03:00:04,2015,3,29,03:00:04,SO,SOHO,South-east,14.6668,1.3334,5.6725,,3.6667,1,0,,168532.843415691,6666.6,,250.002500025,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-39.16757,146.36334,2014-09-17 19:01:05,2014,9,17,19:01:05,SEAC,SYME,,22.6669,17.3336,1.06615235727143,,1.8667,7,1.37781950803903,0.708059161265965,5001853.2375084,7333.3,0.454542975195342,6511.20625093751,2,0.450574620598912,0.650041770688476,1,0,,1,0,,,
-36.15971,138.54858,2014-09-20 10:18:05,2014,9,20,10:18:05,Bass Strait,MEAD,South-east,43.3335,9.3335,2.01535506508812,,1.7333,5,1.47507631105469,0.916516443199602,38310996283.794,23333.3,,56109176.7550144,2,0.410114124287965,0.591669613308768,,,,2,0.410114124287965,0.591669613308768,,
-38.62431,144.09843,2014-03-28 09:18:17,2014,3,28,09:18:17,Bass Strait,MEAD,South-east,179.9998,166.6665,1.10579985779986,,3.4667,12,1.08626620156275,0.437145677748268,,,,,,,,,,,,,,,
-39.99943,140.38657,2013-06-19 06:29:52,2013,6,19,06:29:52,GAB,HOFR,South-east,82.6668,66.6667,1.54116055388308,0.961538535502816,4.3333,16,2.04054326314417,0.735970411614371,543711.240337721,6666.7,,301.59113204434,,,,,,,,,,,
-38.79901,142.57504,2014-03-28 15:00:40,2014,3,28,15:00:40,Bass Strait,MEAD,South-east,711.1111,377.7777,1.2823530928374,0.99346411572474,3.7333,20,2.16520248582711,0.722762345935011,,,,,,,,,,,,,,,
-38.94002,143.21121,2015-02-06 11:19:56,2015,2,6,11:19:56,Bass Strait,MEAD,South-east,461.3334,6.6666,1.10200019500195,,5.4,5,1.03972077083992,0.64601483711009,55716031.2139091,13333.3,0.500003750009375,46076.7685252547,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-44.8119,143.9472,2015-01-29 04:03:00,2015,1,29,04:03:00,SO,HOAN,South-east,6.0001,4.6667,0.611425632674052,,2.2667,,,,70535.173460893,3333.3,,200.00200002,1,0,,1,0,,,,,,
-46.5991,138.8241,2015-01-29 21:39:00,2015,1,29,21:39:00,SO,HOAN,,70.6667,6,0.733333333333333,,3.0667,,,,1485242.09896798,13333.3,,1695.7992394981,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-37.96721,140.07338,2015-02-06 20:04:33,2015,2,6,20:04:33,Bass Strait,MEAD,South-east,311.3336,37.3334,0.931429711732658,,5.0667,9,1.31374232948204,0.597909900987337,15058479.6140997,2000.1,,77975.1646931542,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-36.59851,138.8935,2015-02-07 01:32:26,2015,2,7,01:32:26,Bass Strait,MEAD,South-east,2.6667,0.6667,2.75,,0.8667,1,0,,31280428.0749277,40666.7,0.983605751142827,16122.5236618659,1,0,,,,,1,0,,,
-47.497,136.2014,2015-01-30 06:21:00,2015,1,30,06:21:00,SO,HOAN,,48.6667,20,0.441665425,,2.1333,2,0.636514168294813,0.918295834054489,2270507.74630333,16666.6,,2593.4714415941,2,0.562333084706242,0.811275152633489,2,0.562333084706242,0.811275152633489,,,,,
-37.9529,135.8961,2016-12-02 06:24:06,2016,12,2,06:24:06,GAB,ADAB,South-east,14.6667,14.6667,1,,2.4667,,,,289921560.681285,63999.9,0.624999414061584,74994.6193105163,6,1.73512414644732,0.968391224517912,2,0.636511857779211,0.918292500685089,4,1.32965903833916,0.959146250342544,,
-37.77031,134.22809,2016-12-02 10:47:35,2016,12,2,10:47:35,GAB,ADAB,South-east,66.6668,58.6667,1.57772897647793,,7.4667,14,1.82115144790272,0.690076500978561,273663781.478599,47999.9,0.486109346061138,100812.947948271,5,1.2253107738557,0.761328389488817,1,0,,4,0.938564070188878,0.677030864809028,,
-37.61801,132.98277,2016-12-02 14:05:11,2016,12,2,14:05:11,GAB,ADAB,South-east,106.0005,36.667,1.26311040168451,0.969696005527172,3.2,15,2.22008809129624,0.819810537630593,315516520.393714,110666.6,0.843371893597526,82106.5343050608,11,1.63842008983607,0.683274248221863,4,0.836984096970079,0.60375640300083,7,1.54805634096138,0.795543587515034,,
-19.60986,148.21957,2015-04-15 22:18:48,2015,4,15,22:18:48,GBR,GLTO,,339.9997,313.3331,1.68351553598349,0.894737403047608,15.6667,23,2.25242670244008,0.718364170789137,38511981.8244051,13333.3,0.750001875004688,59925.9790649477,1,0,,,,,1,0,,,
-42.29745,148.53721,2015-06-24 06:54:18,2015,6,24,06:54:18,SEAC,SYHO,South-east,77.3337,40.6669,0.859504952475238,0.972971767720175,3.2,12,2.18588935921926,0.879666590053091,8822556.88598558,20000,,5685.95065104167,2,0.636511857779211,0.918292500685089,1,0,,,,,,
-36.94912,128.46481,2016-12-03 02:09:45,2016,12,3,02:09:45,GAB,ADAB,,58.0002,20.0003,0.871213276368602,,1.4667,6,1.74786809746676,0.975503759006108,242119263.975688,178000.1,0.823969200017303,16716.8910726985,10,1.67572293239625,0.727757222738428,2,0.5004007599738,0.72192569487127,8,1.56487333008201,0.752544997642904,,
-20.85428,149.82156,2015-08-16 19:54:32,2015,8,16,19:54:32,GBR,GLTO,,90.6673,52.0005,1.33396297371323,0.893331066689333,1.8,13,1.64517378302282,0.641405951441867,96992093.8951894,1333.4,0.5,4849587.08314584,1,0,,,,,1,0,,,
-20.5983,149.59261,2015-08-16 21:42:33,2015,8,16,21:42:33,GBR,GLTO,,190.6663,162.6665,1.46554138192673,0.810000667501168,3.7333,14,1.60087387468551,0.606608222080156,8456559.19217195,666.7,,143092.269886506,1,0,,,,,1,0,,,
-20.34202,149.36442,2015-08-16 23:30:33,2015,8,16,23:30:33,GBR,GLTO,,90.667,58.6669,1.5239195355473,0.68493370237266,5.6,13,1.43786656566022,0.560582828459132,27535765.2714239,9999.9,0.5,26360.9822209333,2,0.693147180559945,1,1,0,,1,0,,,
-45.6548,144.3344,2014-12-06 05:04:00,2014,12,6,05:04:00,SO,HOAN,South-east,222.6667,50.6667,0.999605500259539,,6.0667,4,1.2130075659799,0.875,151922672.632681,324666.6,0.965092189957329,7597.16303034662,5,1.19528237711237,0.742670697563372,2,0.693147180559945,1,3,0.443771339671595,0.403938081021828,,
-45.8869,143.9915,2014-12-06 06:38:00,2014,12,6,06:38:00,SO,HOAN,South-east,47.3335,41.3334,1.2911278772131,,3.6667,4,0.955699891112534,0.689391746743088,7134092.85895071,23333.3,,5925.41808297821,3,1.03971817150337,0.946392264339095,2,0.693147180559945,1,,,,,
