NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,Year,Month,Day,Time_24hr,ZoopAbundance_m3,CopeAbundance_m3,Biomass_mgm3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChlF_mgm3,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity_umol_L,Chla_mgm3
DAR20130916,Darwin,-12.4,130.76805,2013-09-16 11:26:00,25,2013,9,16,11:26:00,10809.8812,7450.379,32.88775,0.612001139671377,0.989010970229561,16,1.81717946795759,0.655408951706915,4470346.59891651,5074.17,0.91686194760186,22816.7129672268,13,1.43921646849079,0.561109116756653,12,1.34514881929952,0.541327707185412,,,,27.81539,0.20868,6.23333333333333,0.236666666666667,0.203333333333333,0,,,2020.51333333333,2310.19666666667,34.7586666666667,
PHB20130611,Port Hacking,-34.11923,151.22667,2013-06-12 09:55:00,100,2013,6,12,09:55:00,584.199,468.2079,,0.68301433460713,0.950617709565225,37,3.05237689094599,0.845318826068459,10967416.1298053,156904.33,0.584857296692568,856.809445904828,7,1.32966244197804,0.68331132484383,4,1.1596025351067,0.83647641340035,1,0,,19.65597,2.43968,1.37,0.293,0.677,3,,,2069.64,2329.58666666667,35.54,
PHB20130826,Port Hacking,-34.11923,151.22667,2013-08-27 09:30:00,100,2013,8,27,09:30:00,824.179,561.481,14.99107,0.719576096074489,0.981395306871421,25,2.66479553282991,0.827865279002808,5572773.72213792,161058.97,0.843106867791426,708.214728963745,13,2.05069651291103,0.799507603121079,8,1.85510883197522,0.892118770733321,3,1.02815843370117,0.935870137542012,17.6464,1.86021,1.8,0.31,,3.18,,,2069.00333333333,2330.46833333333,35.5347,
MAI20130528,Maria Island,-42.59667,148.23333,2013-05-28 10:56:00,86,2013,5,28,10:56:00,,,,,,,,,15112544.103769,380751.22,0.0559687649036187,641.542233988275,9,1.88587411634081,0.858298298586812,5,1.49979493030064,0.931874984871188,2,0.636514168294813,0.918295834054489,15.0781333333333,0.193922222222222,0.577777777777778,0.282222222222222,0.0455555555555556,2.37777777777778,,264.5,2096.08714285714,2330.27571428571,35.4114444444444,
NSI20130819,North Stradbroke,-27.345,153.562,2013-08-19 10:10:00,60,2013,8,19,10:10:00,1563.4801,993.3831,5.21446,0.577188133680415,0.965432186948447,36,3.18364959416642,0.888414334859922,108696551.856235,594178.97,0.918019649548958,5654.95627570092,15,1.81203904722045,0.669130522943381,14,1.80238474241652,0.682965361225892,,,,22.06531,0.36314,1.51428571428571,0.314285714285714,0.107142857142857,4.34285714285714,,,2054.888,2329.938,35.5297142857143,
NSI20130913,North Stradbroke,-27.345,153.562,2013-09-13 10:25:00,60,2013,9,13,10:25:00,3652.0521,2372.5479,10.28201,0.703692066826106,0.930635861015324,32,3.11948865938315,0.900094163800287,66890451.0359265,1155107.76,0.950685052699168,1375.02210702475,13,1.18350007186122,0.461412646771514,11,1.14616581294897,0.477988269942823,2,0.693147180559945,1,22.14974,0.73117,0.742857142857143,0.127142857142857,0.0571428571428571,0.1,,,2020.692,2327.994,35.5717142857143,
YON20160927,Yongala,-19.30847,147.61842,2016-09-27 10:33:00,28.9,2016,9,27,10:33:00,3549.919,2140.8322,11.69705,0.414967518843081,0.97879866552165,20,2.41120388414445,0.804879630075861,12340817.6942043,328494.61,0.053941902609366,482.054408253899,4,1.27703425946614,0.921185496588554,3,1.01140426470735,0.920619835714305,1,0,,25.24262,24.27532,1.9,0.0575,-0.02,0,0.005,,2013.1825,2330.7175,35.7355,
NSI20161116,North Stradbroke,-27.345,153.562,2016-11-16 10:15:00,60,2016,11,16,10:15:00,2661.8838,1813.1671,13.11009,0.727875541218026,0.960526244433573,34,2.53586485005933,0.719116730225806,11116648.4839365,47150,0.769662921348315,8040.99917117003,7,1.70708125988352,0.877266229744608,7,1.70708125988352,0.877266229744608,,,,24.15142,0.18141,1.28571428571429,0.33,0.824285714285714,3.1,,,2060.798,2334.424,35.6138571428571,
NSI20130520,North Stradbroke,-27.345,153.562,2013-05-20 10:05:00,60,2013,5,20,10:05:00,2751.8972,2067.1376,11.20691,0.837681698682605,0.951871781398143,35,3.08009645012662,0.866327683494454,30623453.6980489,1566181.87,0.239711926708702,359.946116821516,19,1.99073568360877,0.676100166345555,18,1.97634784891424,0.683769429837213,1,0,,23.55471,0.26272,0.471428571428571,0.128571428571429,0.0785714285714286,0.0428571428571429,,,1994.286,2312.572,35.2782857142857,
NSI20130706,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,60,2013,7,7,09:40:00,2488.2821,1941.7604,5.25946,0.702845429446116,0.960784138324396,26,2.74779492180513,0.843374310656173,36809746.1722981,573541.43,0.885065494605341,1643.88291617572,15,1.91309394514777,0.706447001746539,13,1.85772515241204,0.724273618505506,1,0,,22.1206,0.2589,1.27142857142857,0.165714285714286,0.166,1.22857142857143,,,2030.048,2331.222,35.5171428571429,
NSI20130806,North Stradbroke,-27.345,153.562,2013-08-06 10:15:00,60,2013,8,6,10:15:00,2339.3273,1477.7517,13.50873,0.626161215899715,0.975652410999455,34,2.61404302287407,0.741286378583937,68302596.5965541,336568.64,0.918229531328073,5921.70866056069,12,2.0344077696545,0.818705913893412,12,2.0344077696545,0.818705913893412,,,,20.86096,0.26266,1.32857142857143,0.262857142857143,0.066,2.84285714285714,,,2044.638,2328.368,35.53,
NSI20131121,North Stradbroke,-27.345,153.562,2013-11-22 09:55:00,60,2013,11,22,09:55:00,3562.0372,2829.0549,14.64035,0.607988451214287,0.965367941467785,31,2.42087605582707,0.704975269757893,94965110.059568,753138.82,0.949678924381434,3695.34108728426,14,1.92457500395008,0.729266083897716,14,1.92457500395008,0.729266083897716,,,,24.30625,0.21686,1.18571428571429,0.234285714285714,0.456666666666667,2.85714285714286,,,2048.878,2328.728,35.5617142857143,
NSI20131016,North Stradbroke,-27.345,153.562,2013-10-16 10:40:00,60,2013,10,16,10:40:00,1853.1213,718.2851,17.93877,0.56217670346538,0.981481682160132,31,2.65504437417062,0.773166647418738,45502427.4883985,2109793.67,0.983152834545619,389.872371361221,17,1.86623037341584,0.65869743883954,16,1.85677831670893,0.669691217386533,,,,21.90137,0.24177,1.37142857142857,0.208571428571429,0.448333333333333,2.57142857142857,,,2059.054,2327.616,35.5745714285714,
NSI20140213,North Stradbroke,-27.345,153.562,2014-02-13 10:20:00,60,2014,2,13,10:20:00,1530.2595,1161.0132,13.02007,0.729806831453032,0.952586604360128,31,2.91934626220796,0.85013312175275,3690494.7556558,236559.48,0.152355806669812,203.836737374795,6,1.5034898492621,0.839113661785112,4,1.21232434285753,0.874507158694764,2,0.693147180559945,1,25.4713125,0.170725,1.15714285714286,0.312857142857143,0.161428571428571,2.72857142857143,,,2039.96,2332.994,35.6104285714286,
KAI20130423,Kangaroo Island,-35.83217,136.44733,2013-04-23 13:16:00,110,2013,4,23,13:16:00,1110.4044,914.1385,1.79998,0.7499508686631,0.968992271852163,24,1.63711092569951,0.51513001764362,,,,,,,,,,,,,,19.12366,2.4548,,,,,,,2099.755,2368.66166666667,36.1015714285714,
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,100,2013,7,26,09:24:00,2937.6702,1289.7462,3.90055,0.68007083563888,0.998116718706664,27,2.65804274640664,0.806484924610085,68074088.2330798,416235.78,0.70424973156053,4837.75451418559,15,2.00421793466687,0.740096300227791,11,1.82484757446486,0.761020547963814,1,0,,17.49319,2.70342,1.19,0.236,0.105,2.25,,,2055.78166666667,2330.53666666667,35.5489,
YON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,28.9,2013,6,11,13:34:00,11438.6281,9983.2975,37.72979,0.812349300766936,0.982222250687349,19,1.98910841174226,0.67554750694999,27675013.8639989,717994.28,0.364002412763413,718.311501515832,16,2.15627925595823,0.777713347335672,15,2.12634623138945,0.785194539792505,1,0,,23.78292,,2.125,0.08,0.2275,0,,,1963.835,2261.92,34.742,
YON20110527,Yongala,-19.30847,147.61842,2011-05-27 10:50:00,28.9,2011,5,27,10:50:00,5005.2496,4127.9709,14.4581,0.761971175153939,0.93103447498768,20,2.25637237312095,0.753195601970164,24347034.1077456,273350,0.689548325586938,2351.28533484544,17,2.19972893384854,0.776407798044344,15,2.15590539384049,0.796109833179242,2,0.450561208866305,0.650022421648354,23.60641,0.22026,2.825,0.15,0.01,0.1,,,1949.6475,2248.155,34.3055,
DAR20110627,Darwin,-12.4,130.76805,2011-06-27 13:48:00,25,2011,6,27,13:48:00,3031.1287,2156.9337,5.56585,0.832447566238242,0.950738909627372,22,2.25711262790662,0.730210814624802,12885487.1155351,262640,0.836549940310386,1000.6283324703,10,1.96511415748987,0.853438234907807,9,1.88058339707686,0.855890388481254,1,0,,,,6.03333333333333,0.343333333333333,0.15,0.166666666666667,,,1928.60333333333,2201.26333333333,32.9086666666667,
YON20110908,Yongala,-19.30847,147.61842,2011-09-08 11:00:00,28.9,2011,9,8,11:00:00,4270.7835,3413.9067,25.53836,0.550411470689407,0.988095256851057,18,2.23076387491872,0.771791334047092,29936113.1993451,233318,0.443624331891066,3472.17753456656,14,1.60980520311841,0.609992509466664,10,1.35461243197238,0.588300704323149,4,1.15058926871326,0.829974716036343,21.8615,0.163266666666667,0.3,0.085,0.04,0,,,1984.7275,2292.2325,35.2,
YON20130416,Yongala,-19.30847,147.61842,2013-04-16 11:35:00,28.9,2013,4,16,11:35:00,7269.8533,5991.3385,32.22129,0.646443282943235,0.949008495987446,23,2.20162476755265,0.702161961061134,18321342.5202999,69969.11,0.72253475112207,8104.18554015558,18,2.62240455277551,0.90728970957158,18,2.62240455277551,0.90728970957158,,,,26.34556,0.36418,1.1,0.15,0.0975,0,,,1937.81,2243.8575,34.4065,
YON20130515,Yongala,-19.30847,147.61842,2013-05-15 10:30:00,28.9,2013,5,15,10:30:00,6120.5497,4365.9921,26.54958,0.684890576005018,0.941605870362313,21,2.54011063537707,0.834321535589164,24697677.4857308,512042.45,0.888575794387726,1169.90038392375,19,2.32711128856,0.79034114988479,14,2.16791992932669,0.821475117269524,5,1.56073951361633,0.969741983557403,25.11591,0.13769,1.5,0.1625,0.245,0,,,1949.305,2252.1125,34.622,
YON20131015,Yongala,-19.30847,147.61842,2013-10-15 11:40:00,28.9,2013,10,15,11:40:00,9398.4445,5970.9365,50.56934,0.5059101563814,0.985018750518721,20,2.20875354942229,0.737300048112087,157429069.936055,662231.81,0.450540487758631,6557.52305175214,16,1.89323725449503,0.682840999571555,14,1.87141194510655,0.709121368492352,1,0,,25.89531,0.16656,1.325,0.055,0.1575,0,,,2007.0875,2320.2975,35.51825,
YON20131114,Yongala,-19.30847,147.61842,2013-11-14 10:32:00,28.9,2013,11,14,10:32:00,4930.4425,3658.7284,14.66211,0.559582479659736,0.989726042401213,20,2.05761168778956,0.686847655230724,16148575.312424,339617.65,0.466864521019641,1277.45052989821,12,1.78021364188061,0.716410671617179,8,1.60615645022866,0.772397981878905,4,1.18165749718535,0.852385705609282,26.80047,0.20951,1.625,0.0475,0.075,0,,,1994.5225,2323.4225,35.5615,
DAR20140117_19:50,Darwin,-12.4,130.76805,2014-01-18 05:20:00,25,2014,1,18,05:20:00,9511.222,7713.5936,1.44399,0.787932225427744,0.964480865602766,22,2.22129944071182,0.718624695140777,,,,,,,,,,,,,,,,6.2,0.536666666666667,0.22,1.4,,,1990.32666666667,2265.16666666667,34.09,
DAR20121029,Darwin,-12.4,130.76805,2012-10-30 07:51:00,25,2012,10,30,07:51:00,1962.8348,528.6615,47.87781,0.616101089346534,0.976027453734046,21,1.24862346828327,0.410121289569784,13043126.0203443,30608.93,,16633.5029565475,9,1.30729383152832,0.594975063092185,9,1.30729383152832,0.594975063092185,,,,30.57129,0.7337,6.63333333333333,0.37,0.236666666666667,0.2,,,2005.16666666667,2286.38666666667,34.586,
ESP20130725,Esperance,-33.93333,121.85,2013-07-25 09:57:00,50,2013,7,25,09:57:00,3161.3569,2571.9703,5.85457,0.574360992322748,0.979262515331681,34,2.76904920167629,0.785242797027311,14853305.4895596,462607.99,0.802730203434772,878.798041646434,13,1.81802530380888,0.708795789094305,8,1.52507006517628,0.733403673346007,3,1.02823216160723,0.93593724757421,17.24744,0.34149,,,,,,,2037.205,2327.0225,,
MAI20130611,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,86,2013,6,11,11:55:00,1728.3756,1483.0435,2.9926,0.692346789049894,0.989717220062401,23,2.03255186176989,0.648239710168811,1656927.29580214,47570.56,0.170842718687359,337.263204719679,6,1.4729262975491,0.822055818788935,1,0,,3,0.995026990179521,0.905712598013837,14.5091555555556,0.198866666666667,0.355555555555556,0.326666666666667,0.101111111111111,2.3,,260.944444444444,,,35.3696666666667,
ROT20131017,Rottnest Island,-32,115.41667,2013-10-17 08:00:00,50,2013,10,17,08:00:00,2895.8506,2090.3562,9.29658,0.800145561105678,0.955752210396255,31,2.52283433168758,0.734666200384351,1676934.25385226,41202.62,0.30867623039534,928.118634985187,2,0.693147180559945,1,2,0.693147180559945,1,,,,18.9330222222222,0.493833333333333,1.81666666666667,0.11,0,0.0666666666666667,,,2033.0625,2316.33,35.2841666666667,
PHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21 09:36:00,100,2013,10,21,09:36:00,3525.7087,1439.2813,4.60782,0.542091453022502,0.995967761246039,29,2.31457650005287,0.687369514564499,56534067.8489922,114266.4,0.950437289289345,16403.6167332936,15,1.64989388414581,0.60925528022866,13,1.61459644289594,0.629484725770128,1,0,,19.6709333333333,1.54011111111111,2.55,0.489,0.117,4.65,,,,,35.4471,
ROT20140122,Rottnest Island,-32,115.41667,2014-01-22 10:10:00,50,2014,1,22,10:10:00,4667.9407,3575.611,15.87413,0.636982417502335,0.969072181853936,24,2.4880875679444,0.782896609297519,35004450.5473987,437344.88,0.909847901303954,1608.80023164019,7,0.2759871219662,0.141829324493828,7,0.2759871219662,0.141829324493828,,,,22.6771555555556,0.208188888888889,1.85,0.26,0.93,0.633333333333333,,,2044.0925,2336.8975,35.6671666666667,
NSI20140725,North Stradbroke,-27.345,153.562,2014-07-25 10:35:00,60,2014,7,25,10:35:00,3253.4121,2520.4296,12.31924,0.58364140617565,0.982206474239344,41,3.29573565814695,0.887483963943058,11171448.902374,127681.42,0.983645303869964,2711.6811955506,16,1.48700273385559,0.536322867480447,13,1.43806903257498,0.560661764487312,2,0.693147180559945,1,21.52186,0.28031,0.528571428571429,0.115714285714286,0.292857142857143,0.714285714285714,,,2027.47,2331.594,35.5727142857143,
MAI20140408,Maria Island,-42.59667,148.23333,2014-04-08 11:03:00,86,2014,4,8,11:03:00,248.8524,194.8907,4.68447,1.04063741574139,0.982142857142857,36,2.4646063062929,0.687761484903644,27297785.0375297,113548.52,0.906652240750708,6770.82840716297,13,2.06911154441906,0.806687094386457,9,1.83579119275176,0.83550457776936,3,0.995073590608517,0.905755015552286,17.46455,0.23594,0.888888888888889,0.228888888888889,0.05,1.98888888888889,,238.485714285714,2073.89666666667,2329.53666666667,35.4313333333333,
DAR20140702,Darwin,-12.4,130.76805,2014-07-03 09:08:00,25,2014,7,3,09:08:00,3735.2359,2924.8296,31.04592,0.629483189504553,0.947955340250843,23,1.68480962896568,0.537334631461412,,,,,,,,,,,,,,,,5.06666666666667,0.39,0.14,0.333333333333333,,,1972.95333333333,2252.99333333333,33.9946666666667,
NIN20130806,Ningaloo,-21.99,113.779,2013-08-06 14:03:00,30,2013,8,6,14:03:00,4799.9623,2932.7868,26.50823,0.64738533078493,0.958762819877631,34,3.00578700453242,0.852376546172797,18536618.6319909,529277.95,0.82984282385622,764.320475870936,15,1.96060103403583,0.723989914676561,11,1.72845118198664,0.720820129883956,2,0.693147180559945,1,23.7908333333333,0.256888888888889,,,,,,,1973.115,2279.525,,
KAI20140507,Kangaroo Island,-35.83217,136.44733,2014-05-07 13:45:00,110,2014,5,7,13:45:00,1626.7059,1297.8286,7.17165,0.656785607133391,0.995238118322182,24,2.11313381298616,0.664914418002417,5201563.95161933,72748.26,0.958124863803956,1090.47552153658,13,0.321538353920933,0.125358558439201,8,0.221617645147143,0.106575559209091,4,1.30336469040287,0.940178887656997,17.7636222222222,1.62926666666667,0.3875,0.10625,0.38375,0.4625,,,2098.01333333333,2356.32833333333,35.875125,
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16 09:35:00,100,2014,5,16,09:35:00,1744.1115,1376.3347,4.44515,0.605919700973321,0.961630908883771,57,3.41133016091006,0.843751398368282,,,,,,,,,,,,,,22.3774,1.34559,1.6,0.512,0.131,3.75,,,2060.455,2326.10333333333,35.5173,
PHB20140211,Port Hacking,-34.11923,151.22667,2014-02-12 09:57:00,100,2014,2,12,09:57:00,2552.3523,1081.9888,4.54063,0.578178966873384,0.981958939013794,27,2.58184492609987,0.783365509601191,253598511.565988,342200.45,0.894498660648138,20442.3534569428,10,0.185794202703454,0.0806893970037243,5,0.119719246119611,0.0743857499532546,4,1.02717909228855,0.74095309127476,21.6124777777778,0.796716666666667,1.58,0.353,0.27,3.94,,,2081.11,2329.04833333333,35.5111,
ROT20140730,Rottnest Island,-32,115.41667,2014-07-30 10:03:00,50,2014,7,30,10:03:00,3758.976,2423.0334,10.31033,0.582513812867429,0.968446558086418,38,2.93049558338005,0.805615442412086,5471766.35214385,90047.64,0.98,2462.71884307331,12,2.31428283498313,0.931335925709955,8,1.93710617582932,0.931551157848114,1,0,,20.4372222222222,0.419888888888889,2.03333333333333,0.105,0.146666666666667,0.283333333333333,,,2018.9725,2312.5325,35.1943333333333,
DAR20140906_06:30,Darwin,-12.4,130.76805,2014-09-06 16:00:00,25,2014,9,6,16:00:00,,,32.76988,,,,,,,,,,,,,,,,,,,26.226175,0.6409875,4.83333333333333,0.233333333333333,0.05,0.133333333333333,,,2012.22,2291.88,34.472,
PHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28 09:38:00,100,2014,4,28,09:38:00,2471.8854,2029.8459,5.86675,0.640915473883837,0.973451443699276,34,3.03098737293819,0.859522828644444,12377406.1656168,590303.06,0.143210958132604,238.302797494032,8,1.46069229180167,0.702444508549003,5,1.24880215117654,0.775924402879175,2,0.693147180559945,1,23.16737,1.74694,1.57,0.242,0.331,2.79,,,2046.40833333333,2321.415,35.3882,
PHB20140612,Port Hacking,-34.11923,151.22667,2014-06-13 09:20:00,100,2014,6,13,09:20:00,2624.8966,1917.6329,11.32329,0.502289370101187,0.983673429174369,38,2.79466681607186,0.768275085003643,13191082.684518,300671.95,0.502054785460626,1095.40301013304,14,1.94844564255739,0.738311222227767,13,1.88761960352487,0.735928605386968,,,,20.1267444444444,4.00292222222222,1.05,0.254,0.168,2.54,,,2058.22833333333,2328.47,35.5431,
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25 09:57:00,100,2014,8,25,09:57:00,1835.9392,921.8004,5.10997,0.513714987539602,0.982894570581635,30,2.5788699613693,0.758224140496373,7391660.15775051,239287.73,0.0210287262882648,304.661743624872,9,2.00759083260702,0.913693963427672,4,1.242489539912,0.896266748793727,2,0.500424359528567,0.721959741831899,17.33067,1.97239,1.04,0.31,0.515714285714286,1.61,,,2057.75666666667,2328.825,35.5032,
PHB20140911,Port Hacking,-34.11923,151.22667,2014-09-11 10:13:00,100,2014,9,11,10:13:00,10293.2106,636.8977,28.66892,0.616974238438907,0.995391813355415,29,2.72530337515813,0.809344801513647,184778823.067967,215597.23,0.277460334736129,25867.7432987384,8,0.608973612578269,0.292854403632968,3,0.898213258293508,0.817588941575055,4,0.168033807888534,0.121210770671239,17.34738,2.3436,0.96,0.273,0.546,1.31,,,2049.045,2323.58,35.3969,
ROT20140519,Rottnest Island,-32,115.41667,2014-05-19 12:22:00,50,2014,5,19,12:22:00,4840.8271,3913.5256,6.82902,0.708581483301534,0.983122332058372,27,2.76268524329433,0.838234826423203,6458584.47086668,110520,0.0759978671030833,543.020090967979,4,1.38629436111989,1,2,0.693147180559945,1,,,,21.4688111111111,0.3702,2.41666666666667,0.08,0.0633333333333333,0.1,,,2034.43,2322.885,35.3678333333333,
ROT20140624,Rottnest Island,-32,115.41667,2014-06-24 13:16:00,50,2014,6,24,13:16:00,4508.1515,3730.1613,16.49495,0.595699947020075,0.951550315907847,42,3.26826944479666,0.874413679799155,15715447.8201689,216509.41,0.963855397067784,1673.30347579505,16,1.11654726539356,0.402709300675357,16,1.11654726539356,0.402709300675357,,,,21.7891444444444,0.6769,1.7,0.085,0.1,0.133333333333333,,,2006.245,2310.945,35.1498333333333,
YON20140910,Yongala,-19.30847,147.61842,2014-09-10 10:35:00,28.9,2014,9,10,10:35:00,5830.3904,3599.7902,6.51498,0.530506795986543,0.971717244272283,26,2.70752388609017,0.831014015236744,42478318.7441657,28945,0.0829081632653061,50995.3982690897,7,1.87997059862184,0.966113774335632,4,1.32966134885476,0.959147917027245,3,1.09337471755665,0.995232557322099,23.07683,0.17133,0.675,0.07,0.1825,0,,,1999.7825,2323.4525,35.41425,
