NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
PHB20190227,Port Hacking,-34.11923,151.22667,2019-02-28 10:35:00,2019,2,28,10:35:00,0,0,0,0,0,52910.9894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822259.98903509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21929.8245614035,0,0,0,0,8267342.10526316,0,0,0,0,0,160753.874269006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26972203.6184211,0,0,0,0,0,0,364451.997807018,0,0,0,0,0,0,0,0,653313.792146382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129177.220394737,0,0,0,0,0,0,0,0,0,0,1455396.68311404,0,8540049.57054094,0,0,0,0,0,0,0,0,0,0,0,56493504.3859649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423820.02923977,0,0,0,0,0
ROT20190221,Rottnest Island,-32,115.41667,2019-02-21 09:30:00,2019,2,21,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266352.195652174,0,0,0,0,0,0,0,0,0,0,0,0,0,10869.5652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8484.32052072011,0,0,0,0,213423.233695652,0,0,0,0,0,0,0,0,0,0,0,2076266.58668478,0,0,993169.021739131,0,0,27173913.0434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59782.6086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494.5652173913,0,0,0,855978.260869565,0,0,0,0,0,0,0,0,0,0,0,1138257.24637681,0,0,0,0,0,0,0
DAR20190213_2130,Darwin,-12.4,130.76805,2019-02-14 07:00:00,2019,2,14,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102265.299479167,0,0,0,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18849540,0,0,0,0,0,0,0,0,0,0,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176714.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20190213,Yongala,-19.30847,147.61842,2019-02-13 10:26:00,2019,2,13,10:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,6773137.81865285,0,0,0,16407889.7409326,0,0,0,0,0,42728879.5336788,0,0,81388341.9689119,91387481.1250925,5580914.87786825,0,0,0,0,0,0,0,0,0,0,0,1065877.12805329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83248646.9282013,0,99603828.0286208,0,0,0,0,0,0,0,0,0,0,0,16966678.8430792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107153565.65507,0,339118091.537133,0,0,0,0,0,0,0,0,0,0,1776461.88008882,0,0,0,0,868142.314335061,0,0,5151739.45225759,0,0,0,0,0,0,0,0,207610033.456699,0,8371372.31680237,0,28075722.4455959,0,0,0,0,0,0,58808290.1554404,6278529.23760178,0,0,3488071.79866765,0,0,0,0,0,0,0,0,0,841555.455958549,0,0,0,0,0
ROT20190125,Rottnest Island,-32,115.41667,2019-01-25 09:35:00,2019,1,25,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146607.533333333,0,0,0,0,0,0,0,0,179519.428571429,0,3141590,779164.186507937,0,0,0,110628.847857143,0,0,0,287316.793774802,0,0,61904.7619047619,0,0,0,0,0,0,0,0,0,0,174532.777777778,1319467.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285714.285714286,0,0,186999.404761905,0,140249.553571429,0,0,0,0,0,0,0,0,0,0,0,0,290068.412698413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116656.74603175,0,0,719947.708333333,0,0,598398.095238095,0,0,0,0,1838278.94857143,0,111904.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.52380952381,52593.5825892857,0,0,109123.511904762,504898.392857143,0,0,0,0,0,0,0,0,0,0,1633128.13492064,0,6498852.6468254,0,0,0,0,0
YON20190124,Yongala,-19.30847,147.61842,2019-01-24 11:12:00,2019,1,24,11:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052505.46666667,0,0,0,0,0,0,0,0,1972354.64487179,0,0,0,0,2899929.23076923,0,0,0,0,255086.367521368,0,0,0,230769.230769231,0,0,0,0,0,0,0,0,0,0,0,1420965.32307692,0,0,0,0,0,0,0,11923220.1394872,0,0,0,0,0,0,0,0,4349893.84615385,0,10633073.8461538,0,2114531.73076923,0,0,12841651.8929487,0,0,0,0,0,0,0,0,1309499.29326923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644428.717948718,0,0,0,0,453113.942307692,0,0,0,0,0,0,0,307692.307692308,0,0,18718640.4166667,26851.1965811966,157482.267948718,0,0,43589.7435897436,371553432.692308,0,1933286.15384615,0,0,0,0,0,201545081.538462,0,724982.307692308,1449964.61538462,0,0,0,0,0,0,0,0,362491.153846154,0,0,0,0,0,0,2569156.05288462,0,0,0,1423113.41880342,0,0,0,0,0,0,0
PHB20190121,Port Hacking,-34.11923,151.22667,2019-01-22 09:43:00,2019,1,22,09:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13089958.3333333,0,0,288633581.25,0,0,5385582.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,228571.428571429,0,0,0,0,226194480,0,0,0,0,0,11612663.0357143,0,0,0,0,0,0,3029390.35714286,0,0,0,0,0,0,0,0,0,0,0,0,7853975,0,0,0,0,0,0,0,0,0,0,0,0,0,72957817.7678572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654497916.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645594.76190476,0,0,299199.047619048,3926987.5,0,0,4542857.14285714,0,0,0,0,0,0,0,0,143615542.857143,0,0,2692791.42857143,0,0,0,0,0,0,0,0,11219964.2857143,0,0,0,0,0,0,0,0,0,80783742.8571428,5983980.95238095,0,28049910.7142857,0,0,0,0,0
NSI20190118,North Stradbroke,-27.345,153.562,2019-01-18 10:40:00,2019,1,18,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15740072.597137,0,0,0,0,0,70803557.8561691,0,0,5541148.00613497,0,0,0,0,0,472202177.91411,0,0,0,0,0,0,0,681663.258350375,0,0,0,0,0,125478895.066462,0,0,0,0,0,0,0,0,0,0,0,918706278.118609,0,0,0,0,0,0,0,0,0,0,362811350.247103,0,0,0,0,0,32524129.601227,0,0,0,0,0,0,0,0,0,16475378.9222265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57227745.2411384,0,697774.193365144,65787078.9366053,0,1738241.30879346,1315741578.73211,0,0,0,0,0,0,0,267688309.475119,0,0,0,0,0,0,0,0,0,0,184049.079754601,0,0,0,0,0,0,0,9757238.8803681,0,0,0,1098432.2091002,0,11064450.1249716,0,0,0,0,0
MAI20190106,Maria Island,-42.59667,148.23333,2019-01-07 08:50:00,2019,1,7,08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107772.020725389,0,0,0,0,5208853.88601036,0,0,0,169559.045768567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25883.7716196891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583556.69202073,0,5050553.56088083,0,0,0,0,0,0,0,0,0,316437.87357513,0,7813280.82901554,0,0,0,2712944732.29706,0,0,0,0,0,292998.031088083,0,0,0,0,0,0,0,0,0,0,22007407.6683938,1041770.77720207,84860.9112262522,0,0,74611.3989637306,0,0,0,0,0,0,0,0,0,0,1171992.12435233,1493117.96642487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,2018,12,19,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17278745,0,0,0,0,0,0,0,0,0,0,0,0,0,3333333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494800425,0,0,0,0,0,0,0,0,0,0,0,0,0,15918043.83125,147262031.25,812162374.179688,0,0,7812500,0,0,0,0,0,0,0,0,98174687.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663660887.5,0,3817904.51388889,64339763.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7853975,0,0,0,0,0,0,0,131250000,81812239.5833333,0,0,0,0,0,0,0,0,0,235619250,17453277.7777778,0,1570795,0,0,0,0,0
YON20181213,Yongala,-19.30847,147.61842,2018-12-13 10:30:00,2018,12,13,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17175283.9831731,0,0,1578850.35897436,0,0,0,0,0,0,0,0,125663.6,271868.365384615,724982.307692308,0,0,0,0,0,0,0,2040690.94017094,0,0,0,30769.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449964.61538462,0,0,0,2980805.03487179,0,0,0,0,0,0,0,0,26663238.2051282,0,0,0,453113.942307692,0,0,13458088.2384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293617.834615385,0,0,0,0,0,0,0,0,0,228369.426923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979685.02153846,0,15384.6153846154,148476376.615385,0,0,0,0,6712799.14529915,0,0,91863313.7435897,0,0,0,0,0,0,0,0,0,0,102564.102564103,0,0,0,1208303.84615385,0,0,0,0,0,0,0,684705.512820513,0,0,0,0,0,0,0
ROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,2018,12,11,09:24:00,0,572685.677083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129831.015306122,0,0,0,0,0,0,0,0,0,0,0,25510.2040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15026737.8826531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607142.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20181204,Maria Island,-42.59667,148.23333,2018-12-05 09:10:00,2018,12,5,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382828.941355674,0,19141447.0677837,0,0,0,0,0,0,0,0,0,0,0,507743.082000508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34893262.8839807,0,0,0,0,0,0,0,0,0,0,0,14548097.9417365,0,0,0,0,0,0,0,0,0,0,0,8721321.82025895,0,0,0,0,0,3240088696.36964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027756134.48845,0,0,0,0,0,0,0,0,0,0,0,0,0,11484868.2406702,0,0,2392680.88347296,0,0,0,0,0,0,0,137090.632140137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20181204,Kangaroo Island,-35.83217,136.44733,2018-12-04 15:39:00,2018,12,4,15:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103822.639065144,0,0,0,0,0,0,0,0,0,0,3847570.65634518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149504.600253807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146182.275803723,0,0,0,0,0,0,0
ROT20181130,Rottnest Island,-32,115.41667,2018-11-30 09:33:00,2018,11,30,09:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724413.694117647,0,0,0,0,0,1629314.81372549,0,0,0,800797.450980392,1478395.29411765,0,0,0,31046301.1764706,0,0,0,0,1149863.00653595,0,0,15686.2745098039,0,0,0,0,0,0,0,0,0,0,1593894.92647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11257056.1676471,0,0,0,0,295328.679385223,0,749084.415588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143437.99411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538998.284313726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509195.19607843,0,0,0,0,0,0,1122656.42647059,0,0,0,1273062.61437908,0,2546125.22875817,0,0,0,0,0
YON20181123,Yongala,-19.30847,147.61842,2018-11-23 10:05:00,2018,11,23,10:05:00,0,0,0,0,0,0,0,0,0,0,0,165647.472727273,0,0,5638350.80255682,0,0,0,0,0,0,0,0,0,0,0,79333.0808080808,0,713997.727272727,0,0,0,0,0,0,0,0,0,0,0,10101.0101010101,0,0,0,0,0,0,0,0,0,0,185110.521885522,0,0,0,0,2909289.5172138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617991.66666667,1775568.18181818,0,0,0,0,0,0,0,0,0,0,964729.929166667,0,6187980.3030303,0,0,0,0,0,0,0,0,0,578338.159090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675911.33207071,0,0,1949689.79393939,0,0,48742244.8484849,0,0,0,0,0,0,0,7139977.27272727,0,0,118999.621212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445845.39772727,0,0,0,528887.205387205,0,0,0,0,0,0,0
PHB20181120,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,2018,11,21,09:24:00,0,0,0,0,0,0,0,0,390745.024875622,0,0,0,0,0,0,0,0,1225376.39800995,0,0,0,0,0,4134082.36318408,0,0,950291.900497512,0,0,0,0,0,0,0,0,0,0,0,0,0,517412.935323383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19537251.2437811,0,0,0,0,0,0,0,0,0,0,0,0,0,3801323.9,3516705.2238806,19479616.3526119,1212226.20232172,0,0,0,0,0,0,0,0,0,0,161768440.298507,0,0,0,3907450248.75622,0,15466990.5679934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13207181.840796,0,0,0,0,2935323.38308458,0,0,0,0,0,0,0,0,95935718.5074627,0,0,0,2450752.7960199,0,0,0,0,0,0,0,5392281.34328358,0,0,0,0,0,0,0,0,0,0,2083973.46600332,0,0,0,0,0,0,0
NSI20181115,North Stradbroke,-27.345,153.562,2018-11-15 10:40:00,2018,11,15,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651915.8685446,0,0,0,0,0,22292436.0831657,0,0,0,15170655.9356137,0,0,0,0,0,0,0,0,0,0,0,0,429242.119382965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9481659.95975855,0,0,0,0,0,0,0,0,418035852.448022,0,0,0,0,0,25600481.8913481,630930724.0778,0,0,0,0,0,0,0,0,35109796.6926559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89022251.8443997,0,0,0,0,5338698.85982562,1035650111.87123,0,0,0,0,0,0,0,134850274.983233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20181030,Darwin,-12.4,130.76805,2018-10-31 08:26:00,2018,10,31,08:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5938263.07928856,0,315824.468085106,327527.468085106,0,0,0,0,0,0,0,0,156661.73537234,1671058.5106383,1002635.10638298,0,0,0,0,0,0,0,0,0,14437945.5319149,0,37234.0425531915,0,32381.9813829787,0,0,0,0,0,0,217585.743572695,0,0,0,0,0,0,0,0,0,0,939970.412234043,0,0,0,0,0,0,0,0,0,0,0,9350066.4893617,835529.255319149,0,0,7461485.13231383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253293.88297872,0,0,859042.553191489,0,0,0,40105404.2553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55851.0638297872,9399704.12234043,0,0,0,0,0,0,0,239050490.141844,0,0,0,0,0,0,0,0,0,0,83776595.7446809,1691946.74202128,0,0,0,0,0,0,609100.82712766,0,0,0,0,0,0,0,0,0,0,0
ROT20181024,Rottnest Island,-32,115.41667,2018-10-24 09:18:00,2018,10,24,09:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416270.692825255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10097967.8571429,0,0,0,0,0,0,0,30612.2448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163850.25510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293856.207482993,0,1656280.44217687,0,0,0,0,0
NSI20181023,North Stradbroke,-27.345,153.562,2018-10-23 10:30:00,2018,10,23,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6527938.98422091,0,0,0,0,0,10243473.311144,0,0,435686.482988166,250955.414201183,0,0,0,0,68315640.5325444,0,0,0,0,0,0,0,98619.3293885602,0,0,0,0,6196429.98027613,0,0,0,0,0,0,0,0,0,0,0,0,7435715.97633136,0,0,0,0,0,0,0,0,0,0,4182590.23668639,0,0,0,435686.482988166,0,0,5576786.98224852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11453713.5416667,0,50475.0858809994,22902018.1163297,0,266272.189349112,0,0,0,0,0,0,0,0,42073759.566075,0,697098.372781065,0,0,0,0,0,0,0,0,0,484096.092209073,0,0,0,0,0,0,0,0,0,0,142001.520381328,0,0,0,0,0,3953451.41970743,0
MAI20181018,Maria Island,-42.59667,148.23333,2018-10-19 08:45:00,2018,10,19,08:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7913814.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285714.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94258171.9666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687174079.55357,0,0,0,0,0,0,0,0,0,0,0,4487985.71428571,0,0,0,3116656746.03175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12641159.7619048,0,0,7353115.79428571,0,1361904.76190476,0,0,0,0,0,0,0,0,0,0,2692791.42857143,0,0,0,0,0,0,0,0,384000,299199.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20181011,Yongala,-19.30847,147.61842,2018-10-11 10:54:00,2018,10,11,10:54:00,0,0,0,0,0,0,0,0,0,51312636.6666667,0,0,0,0,29770492.2375,0,0,2463006.56,0,0,0,0,0,0,0,0,645073.146666667,0,7241364.95,0,0,0,65973390,0,0,0,0,804487.022569445,0,0,113333.333333333,0,0,0,0,21781690.6666667,0,0,0,0,0,244345.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96132654,0,785397.5,0,785397.5,0,0,3117242.6775,0,0,0,0,0,0,1273443.5065,0,8653607.8296875,0,0,0,0,837757.333333333,0,0,0,0,0,0,0,0,0,652967.466666667,0,0,0,0,0,0,117809.625,0,19242238.75,0,0,0,0,0,2e+05,0,0,392698750,0,204726.948333333,0,0,340000,257359052.8,0,0,0,0,4363319.44444444,0,0,136093678.8,0,942477,471238.5,54733.4791111111,0,0,0,0,0,0,22050000,1282815.91666667,0,0,0,0,0,0,1469557.26225,0,0,0,0,0,4328412.88888889,0,0,0,0,0
YON20180927,Yongala,-19.30847,147.61842,2018-09-27 10:52:00,2018,9,27,10:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5354062.85438144,0,0,9716.25773195876,0,0,0,0,2914877.31958763,0,0,0,0,0,0,0,0,20618.5567010309,0,0,0,0,30363305.4123711,0,0,0,0,0,0,0,0,0,0,0,0,971625.773195876,0,2996170.00927835,0,0,0,0,0,0,0,0,13521792.0103093,0,0,0,759082.635309278,0,0,8515692.63595361,0,0,0,0,0,0,0,0,2413123.6976482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34209324.0979381,0,0,0,0,15463.9175257732,348230677.113402,0,0,0,0,3373700.60137457,0,0,4663803.71134021,0,2914877.31958763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539792.096219931,0,418608.770618557,0,0,0,0,0
PHB20180927,Port Hacking,-34.11923,151.22667,2018-09-27 10:43:00,2018,9,27,10:43:00,0,0,0,0,0,60318.528,0,0,0,0,0,0,99483.6833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,84822.93,0,0,0,0,0,0,0,0,0,248709.208333333,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,1025414.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955082.629875,0,106396.817578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308995833.33333,0,0,0,222660.19125,0,0,0,0,0,0,0,0,0,0,0,0,3318304.4375,0,0,3860385.792,0,485000,0,0,0,0,0,0,0,0,0,0,0,235619.25,0,0,0,0,0,0,0,0,2454367.1875,0,0,0,0,0,0,0,0,0,0,143989.541666667,0,0,0,0,0,0,0
ROT20180921,Rottnest Island,-32,115.41667,2018-09-21 09:27:00,2018,9,21,09:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2056493.71259236,0,0,0,0,0,0,0,0,0,0,0,0,269279.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,236453.201970443,0,0,0,0,0,0,0,0,100753.989634647,0,0,682483.344827586,0,0,0,0,0,0,0,0,596302.412253695,0,0,0,0,0,0,0,2089234.72906404,0,0,0,0,0,0,6910143.86637931,0,0,0,0,0,0,940968.108251232,0,232137.192118227,1200283.08702791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705277.927442529,0,0,0,0,0,0,0,0,334277.556650246,0,0,147783.251231527,0,0,0,0,2482900.71736453,0,0,14778.3251231527,0,0,0,0,0,0,0,0,557005454.581281,0,1392823.15270936,348205.78817734,242660.744827586,0,0,0,0,0,0,0,174102.89408867,0,0,0,0,0,0,0,0,0,6964115.7635468,1031720.85385879,0,0,0,0,0,0,0
MAI20180919,Maria Island,-42.59667,148.23333,2018-09-20 09:50:00,2018,9,20,09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,12755884.9180735,0,0,0,6114713.4061569,0,0,0,0,0,0,0,0,51553897.4677259,1299896.55743131,1347732.75074479,0,0,0,0,0,0,0,0,0,0,0,595829.195630586,0,0,0,0,0,0,0,0,0,0,0,0,22244289.9702085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7587548.20158888,49136089.8709037,60013299.2893496,0,0,0,0,0,0,0,0,0,0,0,98272179.7418073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191658.39126117,0,0,0,0,406607.643164515,15334203.7418073,0,8778550.1489573,0,0,0,0,0,0,0,0,224622125.124131,0,0,0,1222942.68123138,0,0,0,438715.088133069,0,0,1390268.12313803,61771084.4091361,0,0,0,0,0,0,0,0,0,0,4159668.98378021,0,0,0,0,0,0,0
