NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalochordate,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Coelenterate,Copepod,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Hemichordata,Isopod,Mollusc,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
ESP20130725,Esperance,-33.93333,121.85,2013-07-25T09:57:00Z,2013,7,25,09:57:00,0,117.8773,0,0,0,0,0,31.4339,0,15.717,70.7264,7.8585,0,2571.9703,0,0,7.8585,23.5755,0,0,0,39.2924,0,7.8585,227.8961,0,0,15.717,0,0,0,0,15.717,0,0,7.8585,0,0
YON20130719,Yongala,-19.30847,147.61842,2013-07-19T11:08:00Z,2013,7,19,11:08:00,0,598.4538,0,0,0,0,0,68.0061,13.6012,13.6012,0,27.2024,0,6161.3537,0,0,13.6012,54.4049,0,0,13.6012,0,0,13.6012,244.822,0,0,0,0,40.8037,0,0,81.6073,0,0,27.2024,0,0
ROT20130712,Rottnest Island,-32,115.41667,2013-07-12T12:35:00Z,2013,7,12,12:35:00,0,275.047,0,0,149.3112,0,0,11.7877,0,0,7.8584,11.7876,0,1779.946,0,0,7.8584,3.9292,0,0,0,43.2217,0,0,196.4621,0,0,0,0,11.7877,0,0,15.7169,0,0,0,0,0
NSI20130706,North Stradbroke,-27.345,153.562,2013-07-07T09:40:00Z,2013,7,7,09:40:00,0,340.7724,0,0,0,0,0,45.0076,0,0,0,0,0,1941.7604,0,0,12.8593,6.4297,0,0,0,45.0077,0,0,51.4373,0,0,0,0,19.289,0,0,0,0,0,19.289,0,0
DAR20130617_15:00,Darwin,-12.4,130.76805,2013-06-18T00:30:00Z,2013,6,18,00:30:00,0,749.6995,0,0,0,0,0,99.0169,0,0,0,0,0,4243.5817,0,0,28.2905,14.1453,0,0,0,99.0169,0,0,113.1622,0,0,0,0,42.4358,0,0,0,0,0,42.4358,0,0
DAR20130617_08:00,Darwin,-12.4,130.76805,2013-06-17T17:30:00Z,2013,6,17,17:30:00,0,148.6279,0,0,20.5004,0,0,30.7506,0,0,0,15.3753,0,2019.2891,0,0,0,0,0,0,0,35.8757,0,10.2502,820.0158,0,0,0,5.1251,92.2518,0,5.1251,61.5012,0,0,0,0,0
PHB20130611,Port Hacking,-34.11923,151.22667,2013-06-12T09:55:00Z,2013,6,12,09:55:00,0,62.2392,0,0,0,0,0,9.9017,0,0,0,1.4145,0,468.2079,0,0,2.8291,1.4145,4.2436,0,0,0,0,0,19.8033,0,0,0,0,7.0726,0,0,7.0726,0,0,0,0,0
YON20130611,Yongala,-19.30847,147.61842,2013-06-11T13:34:00Z,2013,6,11,13:34:00,0,707.2636,0,0,13.6012,0,0,108.8097,0,40.8037,0,54.4048,0,9983.2975,0,0,27.2024,40.8037,0,13.6012,0,0,0,13.6012,272.0244,0,0,0,13.6012,108.8098,0,0,40.8037,0,0,0,0,0
MAI20130611,Maria Island,-42.59667,148.23333,2013-06-11T11:55:00Z,2013,6,11,11:55:00,0,196.7077,0,0,0,0,0,2.2102,19.8918,2.2102,4.4204,0,0,1483.0435,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20130520,North Stradbroke,-27.345,153.562,2013-05-20T10:05:00Z,2013,5,20,10:05:00,0,241.1125,9.6445,0,0,0,0,73.9412,0,3.2148,0,12.8593,0,2067.1376,0,0,0,6.4297,0,0,6.4297,9.6445,0,0,273.2609,0,0,0,0,0,0,0,19.289,0,0,28.9335,0,0
ROT20130517,Rottnest Island,-32,115.41667,2013-05-17T10:00:00Z,2013,5,17,10:00:00,7.8585,110.0188,0,0,0,0,0,19.6462,0,0,3.9292,0,0,1795.6631,0,0,7.8585,0,0,0,0,0,0,0,98.2311,0,0,0,0,3.9292,0,0,27.5047,0,0,0,0,0
YON20130515,Yongala,-19.30847,147.61842,2013-05-15T10:30:00Z,2013,5,15,10:30:00,13.6012,1387.3247,0,0,0,0,0,13.6012,6.8006,6.8006,0,0,0,4365.9921,0,0,13.6012,6.8006,0,0,0,0,0,0,251.6226,0,0,0,0,0,0,0,47.6043,0,0,6.8006,0,0
PHB20130514,Port Hacking,-34.11923,151.22667,2013-05-15T09:40:00Z,2013,5,15,09:40:00,0,0.9153,0,0,0,0,0,0.416,0.1664,0.0832,0.416,0.0832,0,34.4475,0,0,0.4992,0,0,0,0,0.7489,0,0,3.4115,0,0,0,0,0.4992,0,0,1.1649,0,0,0,0,0
NIN20130509,Ningaloo,-21.99,113.779,2013-05-09T10:20:00Z,2013,5,9,10:20:00,0,304.1233,0,0,0,0,0,49.5085,0,0,0,21.2179,0,2928.0706,0,0,14.1453,35.3632,56.5811,0,0,226.3244,0,14.1453,537.5204,7.0726,0,0,0,28.2905,0,0,7.0726,0,0,0,0,0
KAI20130506,Kangaroo Island,-35.83217,136.44733,2013-05-07T07:55:00Z,2013,5,7,07:55:00,0,0.2829,0,0,0,0,0,0.8134,0.0707,0,0,0,0,11.9884,0,0,0,0,0,0,0,0,0,0,0.6719,0,0,0,0.1061,0,0,0,0.1415,0,0,0.0707,0,0
MAI20130424,Maria Island,-42.59667,148.23333,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2.2102,123.7711,0,0,2.2102,0,0,0,0,0,99.459,4.4204,0,811.1432,0,0,0,15.4714,4.4204,2.2102,0,11.051,0,0,50.8346,0,0,0,106.0895,0,0,0,0,0,0,4.4204,0,0
KAI20130423,Kangaroo Island,-35.83217,136.44733,2013-04-23T13:16:00Z,2013,4,23,13:16:00,0,54.8129,0,0,3.5363,0,0,21.2179,0,0,81.3354,1.7682,0,914.1385,0,0,7.0727,3.5363,0,0,1.7682,0,0,0,5.3045,0,0,0,0,0,0,0,3.5363,0,0,10.609,0,0
ROT20130423,Rottnest Island,-32,115.41667,2013-04-23T10:38:00Z,2013,4,23,10:38:00,7.8585,235.7544,0,0,51.0801,0,0,31.4339,7.8585,0,117.8773,19.6462,0,1096.2582,0,0,39.2924,27.5047,0,0,3.9292,51.0802,0,3.9292,361.4903,0,0,0,0,7.8585,0,0,11.7877,0,0,0,0,0
PHB20130422,Port Hacking,-34.11923,151.22667,2013-04-23T09:32:00Z,2013,4,23,09:32:00,1.0104,68.7056,0,0,0,0,0,3.0311,0,0,3.0311,2.0208,0,392.0262,0,0,0,0,0,0,0,10.1038,0,0,6.0623,0,0,0,7.0726,3.0311,0,0,4.0415,0,0,11.1142,0,0
NSI20130418,North Stradbroke,-27.345,153.562,2013-04-18T10:05:00Z,2013,4,18,10:05:00,0,165.3344,0,0,0,0,0,18.3704,0,9.1852,0,5.5111,0,791.9712,0,0,0,1.837,5.5111,3.6741,3.6741,0,0,0,42.2519,0,0,0,0,3.6741,0,0,14.6963,0,0,9.1852,0,0
YON20130416,Yongala,-19.30847,147.61842,2013-04-16T11:35:00Z,2013,4,16,11:35:00,0,952.0856,0,0,0,0,0,0,0,0,0,0,0,5991.3385,0,0,0,68.0061,0,0,0,0,0,13.6012,176.8159,0,0,0,0,0,0,0,13.6012,0,0,40.8036,0,0
DAR20130405,Darwin,-12.4,130.76805,2013-04-05T09:40:00Z,2013,4,5,09:40:00,0,917.7587,0,0,16.8396,0,0,101.0376,0,8.4198,0,0,0,4117.2842,0,0,33.6792,58.9386,0,0,0,8.4198,0,0,1448.2064,0,0,0,0,0,0,0,58.9386,0,0,0,0,0
NSI20130326,North Stradbroke,-27.345,153.562,2013-03-26T11:10:00Z,2013,3,26,11:10:00,32.1483,205.7494,0,0,0,0,0,57.867,0,0,0,0,0,2481.8526,0,0,19.289,0,12.8593,0,6.4297,0,0,6.4297,308.6241,0,0,0,0,12.8593,0,0,51.4374,0,0,32.1483,0,0
ROT20130321,Rottnest Island,-32,115.41667,2013-03-21T11:34:00Z,2013,3,21,11:34:00,7.8585,573.6693,0,0,7.8585,0,0,180.7451,23.5755,0,110.0188,7.8585,0,3559.8943,0,0,31.434,31.4339,0,0,7.8585,110.0188,0,0,86.4434,0,0,0,0,0,0,0,39.2924,0,0,0,0,0
PHB20130319,Port Hacking,-34.11923,151.22667,2013-03-20T09:27:00Z,2013,3,20,09:27:00,0,27.5833,0,0,0,0,0,4.2436,0.7073,0,4.2436,4.2436,0,207.3692,0,0,1.4145,0,0,1.4145,0,8.4872,0,0,3.5363,0,0,0,0.7073,0,0,0,2.8291,0,0,7.0727,0.7073,0
MAI20130313,Maria Island,-42.59667,148.23333,2013-03-14T10:00:00Z,2013,3,14,10:00:00,0,95.0385,0,0,13.2612,0,0,2.2102,0,0,47.5193,3.3153,0,321.5841,0,0,0,6.6306,0,28.7326,0,0,0,0,3.3153,0,0,0,0,0,0,0,2.2102,0,0,0,0,0
ESP20130314,Esperance,-33.93333,121.85,2013-03-14T09:24:00Z,2013,3,14,09:24:00,0,1139.4803,0,0,47.1509,0,0,31.4339,0,7.8585,337.9149,70.7264,0,2931.2152,0,0,15.717,78.5848,392.9243,0,0,0,0,0,212.1791,0,0,0,7.8585,7.8585,0,0,62.8679,0,0,220.0376,0,0
PHB20130227,Port Hacking,-34.11923,151.22667,2013-02-28T08:03:00Z,2013,2,28,08:03:00,0,39.4889,0,0,0,0,0,2.3575,0,0,175.0478,0,0,195.6229,0,0,2.9469,0,0,0,0,0,0,0,0.5894,0,0,0,0,2.3575,0,0,2.3575,0,0,1.1788,0,0
ROT20130221,Rottnest Island,-32,115.41667,2013-02-21T12:55:00Z,2013,2,21,12:55:00,0,766.2023,0,0,0,0,0,82.5141,0,0,15.717,3.9292,0,2526.5021,0,0,11.7876,3.9292,3.9292,0,7.8585,0,0,0,70.7264,0,0,0,0,3.9292,0,0,15.717,0,0,3.9292,0,0
KAI20130220,Kangaroo Island,-35.83217,136.44733,2013-02-21T07:20:00Z,2013,2,21,07:20:00,0,0.3536,0,0,0.1415,0,0,0.6719,0,0,5.2338,0,0,10.7504,0,0,0.1769,0,0,0,0,0,0,0,1.0609,0,0,0,0,0,0,0,0,0,0,0.0707,0,0
YON20130220,Yongala,-19.30847,147.61842,2013-02-20T10:42:00Z,2013,2,20,10:42:00,0,265.2238,0,0,6.8006,13.6012,0,197.2178,34.003,6.8006,6.8006,102.0091,0,3318.6981,6.8006,0,40.8037,6.8006,0,0,20.4018,0,0,13.6012,108.8097,0,0,6.8006,0,13.6012,0,0,47.6042,0,0,20.4018,0,0
MAI20130214,Maria Island,-42.59667,148.23333,2013-02-14T11:00:00Z,2013,2,14,11:00:00,3.674,163.4973,0,0,7.3482,0,0,0,1.837,0,16.5334,1.837,0,560.299,0,0,5.5111,1.837,0,49.6003,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0
NIN20130209,Ningaloo,-21.99,113.779,2013-02-09T09:22:00Z,2013,2,9,09:22:00,14.1453,2532.0037,0,0,14.1453,28.2905,0,99.0169,0,155.5979,14.1453,141.4527,0,8642.7613,0,0,42.4359,0,0,141.4527,28.2906,70.7264,0,14.1453,5884.4331,0,0,56.5811,0,14.1453,0,28.2905,396.0677,0,0,0,56.5811,0
YON20130131,Yongala,-19.30847,147.61842,2013-01-31T10:15:00Z,2013,1,31,10:15:00,0,979.288,0,0,13.6012,13.6012,0,54.4049,0,0,0,0,0,7861.5067,0,0,149.6134,95.2086,0,0,0,13.6012,0,0,367.233,0,0,0,0,13.6012,13.6012,0,217.6195,0,0,13.6012,0,0
MAI20130129,Maria Island,-42.59667,148.23333,2013-01-30T10:33:00Z,2013,1,30,10:33:00,1.4735,30.9428,0,0,4.4204,0,0,0,0,0,0,1.4735,0,543.7088,0,0,1.4735,1.4735,0,22.102,0,0,0,0,44.2039,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20130125,Port Hacking,-34.11923,151.22667,2013-01-25T10:54:00Z,2013,1,25,10:54:00,0,56.5811,0,0,0,0,0,49.5085,0,0,254.6149,0,0,1584.2706,0,0,0,0,0,0,0,0,0,0,28.2906,0,0,0,1994.4833,3.5363,0,0,3.5363,0,0,56.581,0,0
ROT20130125,Rottnest Island,-32,115.41667,2013-01-25T10:10:00Z,2013,1,25,10:10:00,0,68.7617,0,0,23.5755,0,0,21.6108,0,0,159.1343,47.1509,0,1705.2909,0,0,88.408,56.974,0,0,3.9292,0,0,0,422.3935,0,0,0,0,5.8939,0,0,72.691,0,0,3.9292,0,0
NSI20130123,North Stradbroke,-27.345,153.562,2013-01-23T10:15:00Z,2013,1,23,10:15:00,3.2148,250.7571,0,0,0,0,0,35.3632,0,0,12.8593,6.4296,0,1745.6544,0,0,6.4297,3.2148,25.7187,0,3.2148,0,0,0,122.1637,0,0,0,0,0,0,0,28.9335,0,0,22.5039,0,0
NSI20130111,North Stradbroke,-27.345,153.562,2013-01-11T10:40:00Z,2013,1,11,10:40:00,32.1483,797.2789,0,0,6.4297,0,0,45.0077,0,0,237.8977,19.289,0,3626.3336,0,0,25.7188,6.4297,0,0,12.8594,0,0,0,237.8977,0,0,0,0,12.8593,0,0,38.578,0,0,57.867,0,0
ROT20121219,Rottnest Island,-32,115.41667,2012-12-19T11:48:00Z,2012,12,19,11:48:00,15.717,259.33,0,0,23.5755,0,0,23.5755,0,0,125.7358,0,0,1917.4705,0,0,15.717,0,7.8585,0,0,0,0,0,628.6788,0,0,0,0,7.8585,0,0,23.5755,0,0,0,0,0
YON20121219,Yongala,-19.30847,147.61842,2012-12-19T10:20:00Z,2012,12,19,10:20:00,0,1006.4905,0,0,0,13.6012,0,95.2086,0,0,40.8037,54.4048,0,7317.4577,0,0,27.2024,95.2086,0,0,40.8037,13.6012,0,13.6012,544.049,0,0,0,0,13.6012,13.6012,0,231.2208,0,0,40.8037,0,0
PHB20121218,Port Hacking,-34.11923,151.22667,2012-12-19T09:31:00Z,2012,12,19,09:31:00,0,17.6816,0,0,0,0,0,5.3045,0,3.5363,95.4807,31.827,0,795.6726,0,0,3.5363,0,0,0,1.7682,3.5363,0,0,17.6816,0,0,0,1281.9153,0,0,1.7682,15.9135,0,0,0,0,0
ESP20121212,Esperance,-33.93333,121.85,2012-12-12T09:10:00Z,2012,12,12,09:10:00,0,282.9054,0,0,102.1603,0,0,0,0,7.8585,267.1885,0,0,3072.6676,0,0,0,149.3112,518.66,7.8585,0,0,0,0,157.1697,0,0,0,0,0,0,0,15.717,0,0,94.3018,0,0
DAR20121209_03:00,Darwin,-12.4,130.76805,2012-12-09T12:30:00Z,2012,12,9,12:30:00,0,774.622,0,0,0,0,0,185.2357,50.5188,16.8396,0,0,0,8722.9174,16.8396,0,33.6792,0,0,0,0,336.7922,0,0,2172.3096,0,0,0,0,101.0377,0,16.8396,252.5941,0,0,0,0,0
YON20121129,Yongala,-19.30847,147.61842,2012-11-29T10:40:00Z,2012,11,29,10:40:00,0,428.4385,0,0,0,0,0,68.0061,0,6.8006,0,6.8006,0,1969.91,0,0,6.8006,6.8006,0,0,0,34.0031,0,0,612.055,0,0,0,0,0,0,0,27.2024,0,0,0,0,0
ROT20121126,Rottnest Island,-32,115.41667,2012-11-26T11:02:00Z,2012,11,26,11:02:00,0,447.9336,0,0,47.1509,0,0,55.0094,15.717,0,416.4997,0,0,5783.8449,0,0,0,0,7.8585,0,0,0,0,0,722.9806,0,0,0,0,23.5755,0,0,7.8585,0,0,0,0,0
PHB20121120,Port Hacking,-34.11923,151.22667,2012-11-21T09:30:00Z,2012,11,21,09:30:00,0,286.4418,0,0,0,0,0,3.5363,0,0,21.2179,21.2179,0,1251.8567,0,0,0,7.0726,0,0,0,0,0,0,17.6816,0,0,0,9060.0467,7.0726,0,0,7.0726,0,0,7.0726,0,0
NSI20121114,North Stradbroke,-27.345,153.562,2012-11-14T10:45:00Z,2012,11,14,10:45:00,6.4297,533.6625,6.4297,0,0,0,0,32.1484,0,0,6.4297,12.8594,0,1906.3963,0,0,6.4297,0,0,0,6.4297,0,0,0,135.023,0,0,0,0,12.8593,0,0,12.8594,0,0,212.1791,0,0
MAI20121112,Maria Island,-42.59667,148.23333,2012-11-13T10:45:00Z,2012,11,13,10:45:00,1.4735,0,0,0,4.4204,0,0,2.9469,0,0,0,0,0,674.8478,0,0,1.4735,1.4735,0,11.7877,0,0,0,0,63.3591,0,0,0,0,0,0,0,0,0,0,0,0,0
NIN20121107,Ningaloo,-21.99,113.779,2012-11-07T12:00:00Z,2012,11,7,12:00:00,12.1245,8.083,0,0,0,0,0,404.1507,8.083,12.1245,0,0,0,2497.6507,0,0,36.3736,52.5396,8.083,0,0,0,0,0,80.8301,0,0,0,0,36.3736,0,0,12.1245,0,0,0,0,0
DAR20121029,Darwin,-12.4,130.76805,2012-10-30T07:51:00Z,2012,10,30,07:51:00,0,1.786,0,0,0,0,0,3.572,0,0,0,0,0,528.6615,0,0,0,0,0,0,0,0,0,0,1425.2433,0,0,0,0,0,0,0,3.572,0,0,0,0,0
YON20121026,Yongala,-19.30847,147.61842,2012-10-26T11:20:00Z,2012,10,26,11:20:00,0,446.5734,0,0,0,0,0,34.0031,0,0,0,29.4693,0,1228.6439,0,0,4.5338,0,0,0,13.6012,0,0,0,27.2024,0,0,0,0,0,2.2669,0,2.2669,0,0,102.0092,0,0
ROT20121019,Rottnest Island,-32,115.41667,2012-10-19T09:54:00Z,2012,10,19,09:54:00,1.5717,31.4339,0,0,9.4302,0,0,4.7151,1.5717,0,69.1547,1.5717,0,700.9759,0,0,4.7151,0,0,0,1.5717,6.2868,0,0,20.4321,0,0,0,0,1.5717,0,0,3.1434,0,0,33.0057,3.1434,0
MAI20121017,Maria Island,-42.59667,148.23333,2012-10-18T10:52:00Z,2012,10,18,10:52:00,1.7682,411.9811,0,0,0,0,0,1.7682,5.3045,0,17.6816,1.7682,0,602.9428,0,0,0,0,8.8408,51.2767,0,0,0,0,1.7682,0,0,0,0,0,0,0,8.8408,0,0,0,0,0
NSI20121017,North Stradbroke,-27.345,153.562,2012-10-17T10:20:00Z,2012,10,17,10:20:00,12.8593,552.9515,25.7187,0,0,0,0,57.867,0,0,45.0076,64.2967,0,1980.3376,0,0,12.8593,25.7187,19.289,0,6.4297,0,0,0,360.0614,0,0,0,437.2175,6.4297,0,0,45.0077,0,0,327.9131,0,0
PHB20121009,Port Hacking,-34.11923,151.22667,2012-10-10T09:44:00Z,2012,10,10,09:44:00,0,31.8269,0,0,0,0,0,3.5363,0,1.7682,104.3214,0,0,769.5416,0,0,0,31.8269,24.7543,0,0,40.6677,0,0,118.4667,0,0,0,942.4287,0,0,0,0,0,0,10.609,0,0
MAI20121002,Maria Island,-42.59667,148.23333,2012-10-02T10:15:00Z,2012,10,2,10:15:00,0,232.5129,0,0,0,0,0,5.3045,0,0.8841,2.6522,1.7682,0,574.6521,0,0,0.8841,0,0,57.4652,0,0,0,0,9.7249,0,0,0,0,0,0,0,6.1886,0,0,0,0,0
ROT20120928,Rottnest Island,-32,115.41667,2012-09-28T11:41:00Z,2012,9,28,11:41:00,0,231.8253,0,0,62.8679,0,0,35.3632,7.8584,0,7.8584,3.9292,0,2660.0964,0,0,31.434,3.9292,11.7877,0,3.9292,7.8585,0,0,204.3206,0,0,0,0,15.717,0,0,7.8584,0,0,90.3725,0,0
YON20120918,Yongala,-19.30847,147.61842,2012-09-18T11:00:00Z,2012,9,18,11:00:00,0,55.0849,0,0,0,0,0,9.5208,0,0.6801,0,2.0403,0,293.7869,0,0,0,2.7202,0,0,0,0,0,0,66.646,0,0,0,0,8.1607,0,0,4.7604,0,0,0.6801,0,0
PHB20120917,Port Hacking,-34.11923,151.22667,2012-09-18T09:38:00Z,2012,9,18,09:38:00,0,4.0415,0,0,0,0,0,1.0104,0,0,0,0,0,392.0268,0,0,3.0311,1.0104,0,11.1141,1.0104,0,0,1.0104,4.0416,0,0,0,25.2594,3.0311,0,0,4.0415,0,0,66.6849,0,0
NSI20120912,North Stradbroke,-27.345,153.562,2012-09-12T10:20:00Z,2012,9,12,10:20:00,0,655.8263,0,0,0,0,0,38.578,0,2.5719,0,10.2875,0,1332.2274,0,0,0,5.1437,12.8593,2.5719,0,0,0,0,54.0092,0,0,0,2.5719,2.5719,0,0,12.8593,0,0,79.728,0,0
ESP20120910,Esperance,-33.93333,121.85,2012-09-10T12:51:00Z,2012,9,10,12:51:00,0,121.8065,0,0,74.6556,0,0,7.8585,3.9292,7.8585,990.1691,0,0,1567.7673,0,0,0,31.4339,121.8065,0,0,3.9292,0,0,86.4433,0,0,0,0,3.9292,0,0,11.7876,0,0,86.4433,0,0
NIN20120827,Ningaloo,-21.99,113.779,2012-08-27T08:05:00Z,2012,8,27,08:05:00,0,961.8785,0,0,0,0,0,101.8459,0,0,0,56.581,0,5369.5449,0,0,0,5.6581,282.9054,11.3162,0,73.5554,0,5.6581,169.7432,0,0,0,0,11.3162,0,0,22.6324,0,0,5.6581,0,0
ROT20120824,Rottnest Island,-32,115.41667,2012-08-24T11:06:00Z,2012,8,24,11:06:00,0,62.8679,0,0,47.1509,0,0,47.1509,0,0,0,0,0,2412.5554,0,0,47.1509,15.717,31.4339,0,23.5755,70.7264,0,0,117.8773,0,0,0,0,55.0094,0,0,7.8585,0,0,7.8585,0,0
PHB20120821,Port Hacking,-34.11923,151.22667,2012-08-22T09:19:00Z,2012,8,22,09:19:00,0,3.5363,0,0,0,0,0,5.3045,0,0,0,1.7682,0,480.9404,0,0,1.7682,5.3045,0,0,0,8.8408,0,0,14.1453,0,0,0,0,10.609,0,0,12.3772,0,0,148.5254,0,0
NSI20120821,North Stradbroke,-27.345,153.562,2012-08-21T10:15:00Z,2012,8,21,10:15:00,0,247.5423,0,0,0,0,0,35.3631,0,0,0,3.2148,0,1864.6033,0,0,9.6445,6.4297,3.2148,0,0,0,0,0,73.9411,0,0,0,0,0,0,0,3.2148,0,0,16.0741,0,0
MAI20120820,Maria Island,-42.59667,148.23333,2012-08-20T11:15:00Z,2012,8,20,11:15:00,0.442,3.0943,0,0,0.442,0,0,0.442,0,0,5.7465,1.7681,0,161.344,0,0,0.442,0,5.3044,6.6305,0,0,0,0.442,0,0,0,0,0.442,0,4.8624,0,0,0,0,0,0,0
YON20120816,Yongala,-19.30847,147.61842,2012-08-16T00:00:00Z,2012,8,16,00:00:00,0.6045,5.4405,0,0,0,0,0,16.926,0,1.8135,0,0,0,258.7966,0.6045,0,1.209,0,0,0,0,0,0,0.6045,27.807,0,0,0,0,1.8135,0.6045,0,1.8135,0,0,0,0.6045,0
NSI20120806,North Stradbroke,-27.345,153.562,2012-08-06T10:15:00Z,2012,8,6,10:15:00,3.2148,147.8824,0,0,0,0,0,9.6445,0,0,3.2148,0,0,1392.0228,0,0,19.289,3.2148,6.4297,0,3.2148,0,0,0,35.3631,0,0,0,0,9.6445,0,0,6.4297,0,0,6.4297,0,0
DAR20120730_01:30,Darwin,-12.4,130.76805,2012-07-30T11:00:00Z,2012,7,30,11:00:00,0,417.9285,0,0,16.0742,0,0,112.5192,48.2225,32.1483,0,32.1484,0,4645.4362,0,0,32.1483,16.0742,0,0,80.3709,514.3735,0,16.0742,1784.2331,0,0,0,0,594.7444,0,16.0742,48.2225,0,0,0,0,0
ROT20120727,Rottnest Island,-32,115.41667,2012-07-27T09:55:00Z,2012,7,27,09:55:00,0,235.7545,0,0,385.0657,0,0,86.4434,0,0,0,23.5755,0,3237.6964,0,0,39.2925,15.717,0,0,0,23.5755,0,23.5755,526.5185,0,0,0,0,15.717,0,0,23.5755,15.717,0,0,7.8585,0
YON20120726,Yongala,-19.30847,147.61842,2012-07-26T11:00:00Z,2012,7,26,11:00:00,0,151.5565,0,0,0,0,0,3.8861,0,3.8861,0,0,0,2316.0943,0,0,7.7721,23.3164,0,0,3.8861,0,0,0,42.7468,0,0,0,0,62.177,0,0,19.4303,0,0,3.8861,0,0
MAI20120724,Maria Island,-42.59667,148.23333,2012-07-24T10:50:00Z,2012,7,24,10:50:00,0,1.5601,0,0,0,0,0,7.2806,0,0,0,0,0,192.4166,0,0,0,0,0,2.6002,0,0,0,1.5601,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20120717,Port Hacking,-34.11923,151.22667,2012-07-17T10:00:00Z,2012,7,17,10:00:00,0,38.8995,0,0,0,0,0,2.8291,0.7073,0,0,2.1219,0,278.3081,0,0,0.7073,0,2.8291,0.7073,0.7073,2.1218,0,0,4.9509,0,0,0,0,0,0,0,4.2436,0,0,0.7073,0,0
PHB20120628,Port Hacking,-34.11923,151.22667,2012-06-28T10:00:00Z,2012,6,28,10:00:00,0,63.6537,0,0,0,0,0,14.1453,8.4872,0,0,5.658,0,918.0282,0,0,0,2.8291,19.8034,1.4145,2.8291,9.9017,0,0,19.8035,0,0,0,0,1.4145,0,0,4.2436,0,0,2.829,0,0
MAI20120621,Maria Island,-42.59667,148.23333,2012-06-21T11:00:00Z,2012,6,21,11:00:00,0,8.5461,0,0,0.5894,0,0,1.1788,0,0,0,0.2947,0,111.6891,0,0,0,0,2.0629,5.5991,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20120620,North Stradbroke,-27.345,153.562,2012-06-20T10:20:00Z,2012,6,20,10:20:00,0,154.312,0,0,6.4297,0,0,51.4374,0,19.289,6.4297,0,0,2841.9133,0,0,6.4297,6.4297,0,0,0,0,0,0,64.2966,0,0,0,0,12.8593,0,0,12.8594,0,0,6.4297,0,0
YON20120615,Yongala,-19.30847,147.61842,2012-06-15T10:41:00Z,2012,6,15,10:41:00,3.8861,217.6195,0,0,3.8861,0,0,38.8606,11.6582,3.8861,0,7.7721,0,1873.0829,0,0,7.7721,0,0,0,0,3.8861,0,27.2024,112.6958,0,0,0,0,81.6074,0,0,23.3164,0,0,19.4303,0,0
ESP20120612,Esperance,-33.93333,121.85,2012-06-12T09:24:00Z,2012,6,12,09:24:00,0,7.8585,0,0,74.6556,0,0,11.7877,31.4339,11.7877,0,11.7877,0,1834.9557,0,0,3.9292,3.9292,137.5235,0,0,94.3018,0,0,550.0938,0,0,0,0,3.9292,0,0,11.7877,0,0,3.9292,0,0
YON20120604,Yongala,-19.30847,147.61842,2012-06-04T10:30:00Z,2012,6,4,10:30:00,0,84.7461,0,0,0,0,0,3.1387,2.0925,1.0462,0,1.0462,0,380.8335,0,0,3.1387,0,0,0,0,0,0,0,25.1099,0,0,0,0,19.8787,0,0,5.2312,0,0,1.0462,0,0
MAI20120524,Maria Island,-42.59667,148.23333,2012-05-24T11:30:00Z,2012,5,24,11:30:00,0,2.5259,0,0,0.7578,0,0,1.263,0,0,0.5052,0.2526,0,104.5744,0,0,0.5052,0,0,8.8408,0,0,0,0.2526,2.7785,0,0,0,0,0,0,0,0.2526,0,0,0,0,0
ROT20120523,Rottnest Island,-32,115.41667,2012-05-23T12:22:00Z,2012,5,23,12:22:00,0,188.6037,0,0,306.4809,0,0,70.7264,0,0,0,7.8585,0,2836.9133,0,0,0,15.717,0,0,0,0,0,0,2223.9511,0,0,0,0,70.7264,0,0,15.717,0,0,0,0,0
PHB20120517,Port Hacking,-34.11923,151.22667,2012-05-18T09:33:00Z,2012,5,18,09:33:00,0.3536,1.4145,0,0,0,0,0,4.5973,0,0,0.3536,1.0609,0,135.4405,0,0,0.7073,9.5481,0,0,0,1.4145,0,0,8.4872,0,0,0,0,0.7073,0,0,0.3536,0,0,0.3536,0,0
NSI20120511,North Stradbroke,-27.345,153.562,2012-05-11T10:05:00Z,2012,5,11,10:05:00,3.2148,176.8159,0,0,0,0,0,35.3632,0,0,0,6.4296,0,2189.3018,0,0,6.4297,25.7187,9.6445,0,0,0,0,0,151.0973,0,0,0,0,9.6445,0,0,22.5039,0,0,45.0078,0,0
