NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratium,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
NSI20171116,North Stradbroke,-27.345,153.562,2017-11-16 10:30:00,2017,11,16,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.43,0,0,23.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.03,0,0,0,0,23.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.43,0,0,164.01,0,0,0,0,0,0,70.29,0,0,0,0,0,0,0,0,210.87,0,0,0,0,0,0,0,0,0,0,0,117.15,0,0,46.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.01,0,46.86,0,0,374.88,0,0,0,0,0,0,0,0,140.58,0,0,23.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.43,0,0,0,0,0,0,0
ROT20171103,Rottnest Island,-32,115.41667,2017-11-03 09:25:00,2017,11,3,09:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.99,0,0,0,2299.44,0,127.75,0,0,0,255.49,0,0,0,0,0,0,0,1021.97,0,0,0,0,510.99,0,0,0,0,0,0,127.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.75,0,0,127.75,0,0,0,0,0,0,0,0,0,0,0,127.75,0,0,0,0,0,0,0,29892.69,0,0,0,0,0,0,0,0,255.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.75,0,0,0,127.75,0,0,0
YON20171025,Yongala,-19.30847,147.61842,2017-10-26 09:56:00,2017,10,26,09:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272.72,0,0,0,0,0,272.73,0,0,0,7909.08,1181.82,454.55,0,0,181.82,0,0,0,0,0,1272.73,0,0,363.64,0,0,0,0,636.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.73,0,0,0,181.82,0,0,0,0,0,0,0,0,0,0,0,1636.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.55,0,0,0,0,818.18,181.82,0,0,0,0,0,0,0,1000,0,0,90.91,0,90.91,0,0,0,0,0,2818.18,0,0,0,0,0,0,0,10545.45,0,0,0,181.82,0,0,0,0,0,0,0
PHB20171024,Port Hacking,-34.11923,151.22667,2017-10-25 09:01:00,2017,10,25,09:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1941.75,0,0,0,0,0,0,0,0,0,0,0,0,0,7766.99,0,0,0,0,0,0,0,0,0,0,0,0,0,15533.98,0,0,0,0,1941.75,0,0,0,0,0,1941.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33009.71,0,1941.75,0,0,0,0,0,0,0,0,0,0,0,0,3883.5,141747.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941.75,0,21359.23,0,0,50485.44,0,0,0,0,0,0,0,0,3883.5,0,0,1941.75,0,0,0,0,1941.75,0,0,0,574271.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941.75,0,0,0
NSI20171023,North Stradbroke,-27.345,153.562,2017-10-23 10:25:00,2017,10,23,10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.74,0,0,0,0,0,67.34,0,0,0,1683.5,0,0,0,0,0,471.38,0,0,0,0,134.68,0,0,1548.82,0,0,0,0,2760.94,0,67.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.02,0,0,0,202.02,0,0,67.34,0,0,0,0,0,0,0,0,2760.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.72,0,0,0,0,12053.87,0,0,0,10.1,0,0,0,0,808.08,0,0,67.34,0,0,0,0,0,0,0,538.72,673.4,0,0,0,0,0,0,0,0,0,0,67.34,0,0,0,0,0,0,0
MAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,2017,10,16,09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2987.3,0,0,0,0,0,0,0,0,0,0,0,0,0,14936.52,4480.96,0,0,0,0,0,0,0,0,0,3734.13,0,0,5227.78,0,0,0,0,0,0,0,0,0,0,0,0,2240.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23898.44,0,5974.61,0,0,0,0,0,0,0,0,0,0,0,0,0,17923.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.83,0,0,71695.29,0,0,0,0,0,0,0,0,1493.65,0,0,1493.65,323624.6,0,0,0,0,0,0,2987.3,5974.61,0,0,0,0,0,0,0,0,0,0,746.83,0,746.83,0,0,0,0,0
DAR20171009,Darwin,-12.4,130.76805,2017-10-10 07:57:00,2017,10,10,07:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,75,0,0,25,0,50,100,0,0,0,27900,0,0,0,50,0,0,0,0,0,0,0
NSI20170927,North Stradbroke,-27.345,153.562,2017-09-27 10:40:00,2017,9,27,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98,174.83,0,0,0,0,0,0,0,199.8,0,0,0,0,249.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.88,0,74.93,0,0,0,0,74.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98,0,0,0,49.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98,0,0,24.98,0,24.98,0,0,0,0,0,0,0,0,299.7,0,0,0,0,0,0,0,0,0,0,0,24.98,0,0,0,0,0,0,0,0,0,24.98,0,0,34.97,0,0,0,0,0
MAI20170921,Maria Island,-42.59667,148.23333,2017-09-22 09:15:00,2017,9,22,09:15:00,0,0,0,0,0,533.33,0,0,0,0,0,0,0,133.33,0,0,0,0,0,0,0,0,0,0,0,0,0,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,333.33,0,0,0,0,0,0,0,0,266.67,0,0,0,0,0,0,0,0,0,0,0,800,66.67,0,0,0,0,0,0,133.33,0,666.67,0,0,0,0,0,0,0,0,0,0,0,933.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,66.67,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2533.33,0,0,0,0,0,0,0,0,0,0,733.33,466.67,2466.67,0,0,0,0,0,0,133.33,333.33,0,0,0,0,0,0,0,0,0,0,1866.67,0,0,0,0,0,0,0
PHB20170921,Port Hacking,-34.11923,151.22667,2017-09-22 08:48:00,2017,9,22,08:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.67,0,0,0,1733.33,0,0,0,0,0,0,0,0,0,0,0,0,0,333.33,0,0,0,0,3333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,466.67,0,0,0,0,66.67,0,0,0,0,0,0,0,4800,666.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,2333.33,0,0,0,0,0,0,0,0,400,0,0,133.33,0,0,0,0,0,0,0,0,4066.67,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0
ROT20170914,Rottnest Island,-32,115.41667,2017-09-14 09:45:00,2017,9,14,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.39,192.31,0,0,0,0,0,0,0,0,0,48.08,0,0,7500,0,0,0,0,0,0,0,0,96.15,0,0,240.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.15,0,0,0,0,0,0,0,0,0,48.08,0,96.15,96.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.23,0,0,0,0,0,0,0,0,0,0,0,96.15,0,0,0,0,96.15,48.08,0,1009.61,0,0,0,0,0,0,0,0,48.08,0,0,48.08,0,0,0,0,0,0,0,384.62,192.3,0,0,0,0,0,0,0,0,0,0,96.16,0,0,0,0,0,0,0
KAI20170908,Kangaroo Island,-35.83217,136.44733,2017-09-08 15:00:00,2017,9,8,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.08,0,0,0,0,0,0,0,0,0,0,72.12,0,0,144.23,0,0,0,0,48.08,0,0,0,96.16,0,0,48.08,0,0,0,0,0,0,0,48.08,0,0,0,0,0,0,0,0,48.08,0,48.08,0,0,0,0,0,0,0,0,0,0,0,24.04,0,72.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04,0,0,0,0,144.24,24.04,0,264.43,0,0,0,0,0,0,0,0,72.12,0,24.04,0,0,0,0,0,0,0,0,240.38,96.16,0,0,24.04,0,0,0,0,0,0,24.04,24.04,0,48.08,0,24.04,0,0,0
YON20170906,Yongala,-19.30847,147.61842,2017-09-06 10:00:00,2017,9,6,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.67,0,0,0,0,0,1818.18,0,0,0,24040.41,4444.44,101.01,0,0,0,0,0,0,0,0,0,0,0,606.06,0,0,0,0,202.02,0,0,0,0,0,0,0,0,0,0,0,0,101.01,0,0,0,0,0,0,0,0,0,0,101.01,0,505.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1818.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.06,0,101.01,0,0,1414.14,0,0,0,101.01,0,0,0,0,2020.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.01,0,0,0,5050.51,0,0,0,0,0,0,0,0,0,0,0
NSI20170829,North Stradbroke,-27.345,153.562,2017-08-29 11:50:00,2017,8,29,11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,266.67,0,0,0,66.67,0,133.33,0,0,0,133.33,0,0,0,0,0,0,0,933.33,0,0,0,0,2600,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,333.33,0,133.33,133.33,0,8800,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,466.67,0,0,0,0,0,0,0,0,0,66.67,66.67,0,0,0,0,0,0,0
PHB20170821,Port Hacking,-34.11923,151.22667,2017-08-22 09:50:00,2017,8,22,09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,125,0,0,0,300,0,0,0,0,0,100,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,50,0,75,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
YON20170816,Yongala,-19.30847,147.61842,2017-08-16 10:24:00,2017,8,16,10:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.13,0,0,0,0,0,0,0,0,0,572.91,0,78.12,0,0,0,0,0,0,0,0,0,0,0,104.17,0,0,0,0,0,0,0,0,0,0,0,52.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.04,0,0,0,0,78.12,0,0,0,0,0,0,0,0,364.58,26.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.17,0,0,0,0,0,0,0,52.08,0,0,130.21,0,78.13,26.04,0,156.25,26.04,0,0,0,0,52.08,0,0,234.37,0,0,78.13,0,0,0,0,0,0,0,78.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20170802,Rottnest Island,-32,115.41667,2017-08-02 09:33:00,2017,8,2,09:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,346.53,198.02,222.77,0,0,0,0,0,0,0,0,0,0,0,346.53,0,0,0,0,99.01,0,0,49.5,24.75,0,0,0,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,0,0,49.5,0,0,0,0,0,0,24.75,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,24.75,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,24.75,0,0,272.28,0,0,0,0,0,0,0,0,148.5,0,24.75,0,247.52,0,0,0,0,0,0,396.04,321.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20170801,Maria Island,-42.59667,148.23333,2017-08-01 10:01:00,2017,8,1,10:01:00,0,0,0,0,0,0,0,0,0,0,23.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.36,0,0,0,0,0,0,0,0,0,0,0,140.19,0,0,0,0,0,0,0,0,23.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.46,0,0,0,0,0,0,0,0,0,0,0,23.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20170724,Yongala,-19.30847,147.61842,2017-07-24 10:45:00,2017,7,24,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.53,0,0,0,0,0,0,78.95,0,26.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,142.11,0,0,0,0,0,0,0
NSI20170717,North Stradbroke,-27.345,153.562,2017-07-17 11:05:00,2017,7,17,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.66,0,0,0,0,0,152.28,0,0,0,1243.65,203.04,304.56,0,0,0,0,0,0,0,0,76.14,0,0,152.28,0,0,0,0,177.66,0,50.76,0,0,0,0,0,0,0,0,0,0,126.9,0,0,0,0,0,0,0,0,0,0,482.23,0,0,0,50.76,0,0,203.04,0,0,0,0,0,0,0,0,761.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.81,0,0,0,0,304.57,253.81,0,0,0,0,0,0,0,279.19,0,0,0,0,0,0,0,0,0,0,0,25.38,0,0,0,0,0,0,0,0,0,0,25.38,0,30.45,0,0,0,0,0
PHB20170716,Port Hacking,-34.11923,151.22667,2017-07-17 09:42:00,2017,7,17,09:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985.44,0,0,0,0,0,145.63,0,0,0,461.17,145.63,145.63,0,0,0,0,0,0,0,0,97.09,0,24.27,291.26,0,0,0,0,388.35,0,0,0,48.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.16,0,24.27,0,0,0,0,291.26,0,0,0,0,0,0,0,0,412.62,0,0,0,0,0,0,0,0,0,0,0,339.81,0,0,145.63,0,0,0,0,0,0,0,0,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,582.53,0,0,0,0,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,339.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20170715_0030,Darwin,-12.4,130.76805,2017-07-15 10:00:00,2017,7,15,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.76,25.13,0,0,0,0,0,0,0,0,0,0,0,226.13,0,0,0,0,25.13,0,0,0,0,25.13,0,0,0,0,0,0,25.13,0,0,0,0,0,25.13,0,75.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.63,0,0,0,25.13,0,0,150.75,0,0,0,0,0,0,0,0,0,0,0,0,0,50.25,0,0,0,0,25.13,0,0,0,0,100.5,0,0,0,100.51,0,0,0,0,0,0,0,0,0,0,477.39,0,0,0,0,0,25.13,0,100.5,0,0,0,0,0,0,0,0,75.38,0,0,0,0,0,0,0,0,0,0,879.4,100.5,0,376.88,0,0,0,0,0,0,0,25.13,0,0,0,0,0,0,0,0
YON20170705,Yongala,-19.30847,147.61842,2017-07-05 10:21:00,2017,7,5,10:21:00,0,0,0,0,0,0,0,0,30.93,0,0,0,0,0,0,0,0,687.29,0,0,0,0,0,0,0,0,0,206.19,1580.75,481.11,0,0,0,0,0,0,0,0,0,0,0,274.91,0,0,0,0,206.19,0,0,0,0,0,0,0,0,0,0,0,0,68.73,0,0,0,0,0,0,0,0,0,0,549.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.73,0,0,0,0,481.1,0,68.73,0,0,549.83,137.46,0,0,0,0,0,0,0,137.46,0,0,0,0,0,0,0,0,0,0,0,68.73,0,0,0,0,0,0,219793.81,0,0,68.73,0,0,10.31,0,0,0,0,0
NSI20170627,North Stradbroke,-27.345,153.562,2017-06-27 10:20:00,2017,6,27,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,550,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
MAI20170626,Maria Island,-42.59667,148.23333,2017-06-27 09:25:00,2017,6,27,09:25:00,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20170626,Rottnest Island,-32,115.41667,2017-06-26 09:46:00,2017,6,26,09:46:00,24.27,0,0,0,0,0,0,0,0,0,0,0,24.27,0,0,0,0,218.45,0,0,0,0,0,0,0,0,0,946.61,266.99,242.71,0,0,0,0,0,0,0,0,194.17,121.36,0,509.71,0,0,0,0,145.63,0,0,0,194.17,24.27,0,72.82,48.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.82,0,364.08,0,0,0,0,48.54,0,0,0,0,0,0,0,0,97.08,0,0,0,0,0,0,0,0,0,0,0,0,0,48.54,24.27,0,0,218.45,48.54,0,0,0,0,97.09,0,0,0,0,0,48.54,0,0,0,0,48.54,24.27,0,2572.82,0,0,0,0,0,0,0,0,101.95,0,24.27,0,0,0,0,0,0,0,0,849.51,752.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27,0,0,0
PHB20170614,Port Hacking,-34.11923,151.22667,2017-06-15 08:52:00,2017,6,15,08:52:00,25.13,0,0,0,0,0,0,0,0,0,0,0,25.13,0,0,0,0,25.13,0,0,0,0,0,0,0,10.05,0,0,0,70.35,0,0,0,50.25,0,0,0,75.38,0,0,0,150.75,0,0,0,0,25.13,0,0,0,100.5,0,50.25,0,0,0,0,0,0,0,0,75.38,25.13,0,0,0,0,0,0,0,50.25,0,25.13,0,0,0,25.13,100.51,0,0,0,0,0,0,0,75.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.13,25.13,0,351.76,50.25,0,0,0,0,0,0,0,251.26,0,0,0,0,0,0,0,0,0,0,0,50.25,0,0,0,0,0,0,0,0,0,25.13,25.13,0,10.05,0,0,0,10.05,0
MAI20170601,Maria Island,-42.59667,148.23333,2017-06-02 09:00:00,2017,6,2,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,275,0,0,0,0,25,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,75,50,0,0,0,0,25,0,0,225,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20170528,Yongala,-19.30847,147.61842,2017-05-29 08:11:00,2017,5,29,08:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4444.44,0,0,0,0,0,0,0,0,0,0,0,126.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.98,0,126.98,0,0,63.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.98,0,0,17968.25,0,0,0,0,0,0,0,0,380.95,0,0,63.49,888.89,0,0,0,0,0,0,2603.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.49,0,0,0
ROT20170523,Rottnest Island,-32,115.41667,2017-05-23 09:53:00,2017,5,23,09:53:00,0,0,0,0,0,0,0,0,0,0,0,0,48.54,0,0,0,0,1165.04,0,0,0,0,0,242.72,0,0,0,6310.69,2281.56,1262.13,0,0,0,0,0,0,0,0,48.54,145.63,0,728.16,0,0,0,0,1019.42,0,0,0,0,0,0,48.54,0,0,0,0,0,436.89,0,48.54,0,0,0,0,0,0,0,0,291.26,0,194.17,0,48.54,0,0,48.54,0,0,0,0,0,0,0,97.09,1990.29,0,0,0,0,0,0,0,0,0,0,0,145.63,0,48.54,48.54,0,0,48.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.26,0,0,48.54,0,7233.01,48.54,0,0,0,0,0,0,0,165.05,0,97.09,0,0,0,0,0,0,0,0,1844.66,533.98,194.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
