SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
1254,Subeucalanus spp. j,COPEPOD,Copepod,Subeucalanus,spp.,1.0104
1353,Subeucalanus spp. j,COPEPOD,Copepod,Subeucalanus,spp.,12.8593
1544,Subeucalanus spp. j,COPEPOD,Copepod,Subeucalanus,spp.,1.0104
9256,Subeucalanus spp. j,COPEPOD,Copepod,Subeucalanus,spp.,12.8593
11121,Subeucalanus spp. j,COPEPOD,Copepod,Subeucalanus,spp.,1.4145
1315,Temora discaudata f,COPEPOD,Copepod,Temora,discaudata,0.1768
1318,Temora discaudata f,COPEPOD,Copepod,Temora,discaudata,3.9292
1764,Temora discaudata f,COPEPOD,Copepod,Temora,discaudata,6.4297
3292,Temora discaudata f,COPEPOD,Copepod,Temora,discaudata,6.4297
1350,Temora discaudata m,COPEPOD,Copepod,Temora,discaudata,0.2176
1074,Temora spp. j,COPEPOD,Copepod,Temora,spp.,7.0726
1082,Temora spp. j,COPEPOD,Copepod,Temora,spp.,57.867
1104,Temora spp. j,COPEPOD,Copepod,Temora,spp.,47.1509
1114,Temora spp. j,COPEPOD,Copepod,Temora,spp.,0.7367
1120,Temora spp. j,COPEPOD,Copepod,Temora,spp.,16.0742
1127,Temora spp. j,COPEPOD,Copepod,Temora,spp.,55.0094
1133,Temora spp. j,COPEPOD,Copepod,Temora,spp.,1.7682
1134,Temora spp. j,COPEPOD,Copepod,Temora,spp.,21.2179
1164,Temora spp. j,COPEPOD,Copepod,Temora,spp.,23.9964
1225,Temora spp. j,COPEPOD,Copepod,Temora,spp.,10.609
1240,Temora spp. j,COPEPOD,Copepod,Temora,spp.,12.8593
1244,Temora spp. j,COPEPOD,Copepod,Temora,spp.,23.5755
1254,Temora spp. j,COPEPOD,Copepod,Temora,spp.,2.0208
1309,Temora spp. j,COPEPOD,Copepod,Temora,spp.,4.4204
1312,Temora spp. j,COPEPOD,Copepod,Temora,spp.,0.0354
1382,Temora spp. j,COPEPOD,Copepod,Temora,spp.,4.0415
1417,Temora spp. j,COPEPOD,Copepod,Temora,spp.,6.4297
1447,Temora spp. j,COPEPOD,Copepod,Temora,spp.,0.2526
1524,Temora spp. j,COPEPOD,Copepod,Temora,spp.,57.867
1470,Temora spp. j,COPEPOD,Copepod,Temora,spp.,57.867
3018,Temora spp. j,COPEPOD,Copepod,Temora,spp.,6.4297
3207,Temora spp. j,COPEPOD,Copepod,Temora,spp.,31.4339
3270,Temora spp. j,COPEPOD,Copepod,Temora,spp.,147.8824
5462,Temora spp. j,COPEPOD,Copepod,Temora,spp.,47.1509
5516,Temora spp. j,COPEPOD,Copepod,Temora,spp.,70.7264
5522,Temora spp. j,COPEPOD,Copepod,Temora,spp.,6.4297
4932,Temora spp. j,COPEPOD,Copepod,Temora,spp.,7.8585
5831,Temora spp. j,COPEPOD,Copepod,Temora,spp.,275.047
7732,Temora spp. j,COPEPOD,Copepod,Temora,spp.,31.4339
7925,Temora spp. j,COPEPOD,Copepod,Temora,spp.,57.867
9241,Temora spp. j,COPEPOD,Copepod,Temora,spp.,19.6462
8489,Temora spp. j,COPEPOD,Copepod,Temora,spp.,4.7151
8323,Temora spp. j,COPEPOD,Copepod,Temora,spp.,62.8679
8917,Temora spp. j,COPEPOD,Copepod,Temora,spp.,10.609
11066,Temora spp. j,COPEPOD,Copepod,Temora,spp.,62.8679
11379,Temora spp. j,COPEPOD,Copepod,Temora,spp.,6.4297
11638,Temora spp. j,COPEPOD,Copepod,Temora,spp.,169.7433
12349,Temora spp. j,COPEPOD,Copepod,Temora,spp.,3.5363
11670,Temora spp. j,COPEPOD,Copepod,Temora,spp.,7.8585
1083,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,23.5755
1255,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,1.0104
1361,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,3.2148
1368,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,0.3536
1385,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,7.8585
1753,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,0.389
1782,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,0.3183
1594,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,9.4302
1736,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,7.8585
3140,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,1.5717
3285,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,2.2102
9363,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,237.8978
5498,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,3.9292
9346,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,3.5363
6576,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,0.943
7764,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,6.4297
8047,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,15.717
8765,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,6.4297
8570,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,1.4145
8489,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,4.7151
8323,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,23.5755
8338,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,3.9292
8857,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,45.9721
9054,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,6.4297
11610,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,7.0726
11994,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,7.0726
11437,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,157.1697
12334,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,14.1453
12410,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,23.0629
1126,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,15.717
1130,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,13.6012
1179,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,21.2179
1224,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,11.7877
1309,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,17.6816
1355,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,22.5038
1383,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,3.5363
1544,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,5.0519
1470,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,9.6445
3302,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,10.609
4906,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,3.0311
5475,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,20.4321
5493,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,1.7682
5529,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,3.5363
5648,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,12.8593
5803,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,3.6085
6709,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,10.478
6695,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,10.478
7584,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,0.7073
7732,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,23.5755
9311,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,7.0726
8473,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,4.7151
9502,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,10.609
9547,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,27.2024
11529,Temora turbinata m,COPEPOD,Copepod,Temora,turbinata,7.0726
1085,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,3.2148
1318,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,3.9292
1398,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,5.4405
1739,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,7.8585
9348,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,6.4297
7779,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,3.2148
10302,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,3.5363
1163,Undinula vulgaris m,COPEPOD,Copepod,Undinula,vulgaris,1.4735
1179,Undinula vulgaris m,COPEPOD,Copepod,Undinula,vulgaris,3.5363
1319,Undinula vulgaris m,COPEPOD,Copepod,Undinula,vulgaris,7.8585
1400,Undinula vulgaris m,COPEPOD,Copepod,Undinula,vulgaris,3.8861
8277,Undinula vulgaris m,COPEPOD,Copepod,Undinula,vulgaris,1.7682
8976,Undinula vulgaris m,COPEPOD,Copepod,Undinula,vulgaris,3.2148
10586,Undinula vulgaris m,COPEPOD,Copepod,Undinula,vulgaris,6.4297
1134,Actinotroch of phoronid worm,NON-COPEPOD,Phoronid,(null),(null),10.609
1137,Actinotroch of phoronid worm,NON-COPEPOD,Phoronid,(null),(null),6.8006
1486,Actinotroch of phoronid worm,NON-COPEPOD,Phoronid,(null),(null),13.6012
10332,Actinotroch of phoronid worm,NON-COPEPOD,Phoronid,(null),(null),1.7682
1126,Hyperiid amphipod,NON-COPEPOD,Amphipod,(null),(null),2.2453
1451,Hyperiid amphipod,NON-COPEPOD,Amphipod,(null),(null),0.442
1524,Hyperiid amphipod,NON-COPEPOD,Amphipod,(null),(null),19.289
10447,Hyperiid amphipod,NON-COPEPOD,Amphipod,(null),(null),6.4297
11854,Hyperiid amphipod,NON-COPEPOD,Amphipod,(null),(null),6.4297
1080,Appendicularia,NON-COPEPOD,Appendicularian,(null),(null),6.4297
1346,Appendicularia,NON-COPEPOD,Appendicularian,(null),(null),605.2544
1102,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),6.0623
1114,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),0.7367
1226,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),1.7682
1348,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),1.209
1349,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),2.1218
1350,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),2.1861
1353,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),6.4297
1383,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),3.5363
1390,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),7.8585
1561,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),127.3074
3023,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),9.1852
1552,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),7.8585
5475,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),0.5239
4932,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),7.8585
5621,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),2.5719
5775,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),3.5363
5831,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),15.717
5859,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),13.6012
6695,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),31.4339
7093,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),1.8135
8765,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),6.4297
9296,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),3.5363
8872,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),5.8939
8991,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),3.1434
10409,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),6.4297
11394,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),6.4297
11424,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),7.0726
11409,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),6.4297
11624,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),7.6876
11731,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),20.8019
5529,Barnacle cyprid,NON-COPEPOD,Cirripedia,(null),(null),1.1788
1080,Bivalve,NON-COPEPOD,Mollusc,(null),(null),3.2148
1093,Bivalve,NON-COPEPOD,Mollusc,(null),(null),3.2148
1116,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1.4735
1123,Bivalve,NON-COPEPOD,Mollusc,(null),(null),220.0376
1132,Bivalve,NON-COPEPOD,Mollusc,(null),(null),130.8438
1134,Bivalve,NON-COPEPOD,Mollusc,(null),(null),31.8269
1137,Bivalve,NON-COPEPOD,Mollusc,(null),(null),380.8342
1140,Bivalve,NON-COPEPOD,Mollusc,(null),(null),73.9412
1164,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1.8945
1216,Bivalve,NON-COPEPOD,Mollusc,(null),(null),2.2102
1228,Bivalve,NON-COPEPOD,Mollusc,(null),(null),10.609
1240,Bivalve,NON-COPEPOD,Mollusc,(null),(null),25.7187
1250,Bivalve,NON-COPEPOD,Mollusc,(null),(null),32.1483
1253,Bivalve,NON-COPEPOD,Mollusc,(null),(null),3.5363
1293,Bivalve,NON-COPEPOD,Mollusc,(null),(null),41.6037
1301,Bivalve,NON-COPEPOD,Mollusc,(null),(null),4.2864
1307,Bivalve,NON-COPEPOD,Mollusc,(null),(null),17.6816
1321,Bivalve,NON-COPEPOD,Mollusc,(null),(null),23.5755
1385,Bivalve,NON-COPEPOD,Mollusc,(null),(null),2829.0544
1402,Bivalve,NON-COPEPOD,Mollusc,(null),(null),370.0798
1404,Bivalve,NON-COPEPOD,Mollusc,(null),(null),4.4204
1409,Bivalve,NON-COPEPOD,Mollusc,(null),(null),0.8841
1411,Bivalve,NON-COPEPOD,Mollusc,(null),(null),7.0726
1420,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1.4145
1441,Bivalve,NON-COPEPOD,Mollusc,(null),(null),739.4119
1757,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1178.7727
3092,Bivalve,NON-COPEPOD,Mollusc,(null),(null),226.3244
1545,Bivalve,NON-COPEPOD,Mollusc,(null),(null),5.3045
1538,Bivalve,NON-COPEPOD,Mollusc,(null),(null),930.516
1544,Bivalve,NON-COPEPOD,Mollusc,(null),(null),2.0208
1552,Bivalve,NON-COPEPOD,Mollusc,(null),(null),94.3018
1782,Bivalve,NON-COPEPOD,Mollusc,(null),(null),0.389
1794,Bivalve,NON-COPEPOD,Mollusc,(null),(null),27.2024
1739,Bivalve,NON-COPEPOD,Mollusc,(null),(null),141.4527
3089,Bivalve,NON-COPEPOD,Mollusc,(null),(null),70.7264
3313,Bivalve,NON-COPEPOD,Mollusc,(null),(null),23.8816
3292,Bivalve,NON-COPEPOD,Mollusc,(null),(null),19.289
3293,Bivalve,NON-COPEPOD,Mollusc,(null),(null),9.6445
5462,Bivalve,NON-COPEPOD,Mollusc,(null),(null),21.2179
5493,Bivalve,NON-COPEPOD,Mollusc,(null),(null),8.8408
5517,Bivalve,NON-COPEPOD,Mollusc,(null),(null),3.5363
4932,Bivalve,NON-COPEPOD,Mollusc,(null),(null),125.7358
5624,Bivalve,NON-COPEPOD,Mollusc,(null),(null),7.0726
4912,Bivalve,NON-COPEPOD,Mollusc,(null),(null),898.8142
5045,Bivalve,NON-COPEPOD,Mollusc,(null),(null),74.8067
5073,Bivalve,NON-COPEPOD,Mollusc,(null),(null),190.4171
9378,Bivalve,NON-COPEPOD,Mollusc,(null),(null),25.7187
6997,Bivalve,NON-COPEPOD,Mollusc,(null),(null),64.2967
7138,Bivalve,NON-COPEPOD,Mollusc,(null),(null),25.1312
6981,Bivalve,NON-COPEPOD,Mollusc,(null),(null),55.0094
7307,Bivalve,NON-COPEPOD,Mollusc,(null),(null),47.1509
6774,Bivalve,NON-COPEPOD,Mollusc,(null),(null),3.5363
6788,Bivalve,NON-COPEPOD,Mollusc,(null),(null),14.1453
7078,Bivalve,NON-COPEPOD,Mollusc,(null),(null),10.609
7817,Bivalve,NON-COPEPOD,Mollusc,(null),(null),12.8593
7993,Bivalve,NON-COPEPOD,Mollusc,(null),(null),1.7682
7878,Bivalve,NON-COPEPOD,Mollusc,(null),(null),29.4693
8077,Bivalve,NON-COPEPOD,Mollusc,(null),(null),81.6073
7400,Bivalve,NON-COPEPOD,Mollusc,(null),(null),102.8747
7569,Bivalve,NON-COPEPOD,Mollusc,(null),(null),10.609
7709,Bivalve,NON-COPEPOD,Mollusc,(null),(null),217.6196
7676,Bivalve,NON-COPEPOD,Mollusc,(null),(null),48.9644
8505,Bivalve,NON-COPEPOD,Mollusc,(null),(null),6.4297
8932,Bivalve,NON-COPEPOD,Mollusc,(null),(null),231.2208
9054,Bivalve,NON-COPEPOD,Mollusc,(null),(null),19.289
9393,Bivalve,NON-COPEPOD,Mollusc,(null),(null),16.5028
9425,Bivalve,NON-COPEPOD,Mollusc,(null),(null),66.0113
9472,Bivalve,NON-COPEPOD,Mollusc,(null),(null),421.6379
10085,Bivalve,NON-COPEPOD,Mollusc,(null),(null),198.0338
9899,Bivalve,NON-COPEPOD,Mollusc,(null),(null),4992.4489
9960,Bivalve,NON-COPEPOD,Mollusc,(null),(null),14.1453
10774,Bivalve,NON-COPEPOD,Mollusc,(null),(null),76.8765
10005,Bivalve,NON-COPEPOD,Mollusc,(null),(null),149.3112
10037,Bivalve,NON-COPEPOD,Mollusc,(null),(null),31.4339
10302,Bivalve,NON-COPEPOD,Mollusc,(null),(null),24.7542
10563,Bivalve,NON-COPEPOD,Mollusc,(null),(null),353.6318
10861,Bivalve,NON-COPEPOD,Mollusc,(null),(null),0.7858
10571,Bivalve,NON-COPEPOD,Mollusc,(null),(null),6.4297
10651,Bivalve,NON-COPEPOD,Mollusc,(null),(null),103.732
10734,Bivalve,NON-COPEPOD,Mollusc,(null),(null),620.8203
11081,Bivalve,NON-COPEPOD,Mollusc,(null),(null),7.0726
11253,Bivalve,NON-COPEPOD,Mollusc,(null),(null),4.7151
11529,Bivalve,NON-COPEPOD,Mollusc,(null),(null),14.1453
11776,Bivalve,NON-COPEPOD,Mollusc,(null),(null),202.0753
11505,Bivalve,NON-COPEPOD,Mollusc,(null),(null),278.485
11437,Bivalve,NON-COPEPOD,Mollusc,(null),(null),267.1885
12234,Bivalve,NON-COPEPOD,Mollusc,(null),(null),6.4297
11624,Bivalve,NON-COPEPOD,Mollusc,(null),(null),11.5315
1109,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),0.1965
1120,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),3.2148
1163,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),5.8939
1324,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),2.2453
1579,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),1.4735
1788,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),6.8006
5442,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),23.5755
5648,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),6.4297
7322,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),3.9292
8092,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),5.4405
7509,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),13.6012
8796,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),1.5717
11121,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),1.4145
11186,Brachyuran zoea,NON-COPEPOD,Decapod,(null),(null),17.6816
1072,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),5.8939
1075,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),22.6324
1083,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),21.4322
1106,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),0.1261
1109,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),0.5894
1152,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),10.609
1164,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),6.9463
1228,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),14.1453
1238,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),14.1453
1240,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),90.0154
1241,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),70.7264
1289,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),22.6687
1302,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),45.0077
1303,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3.2416
1308,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),2.9469
1313,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),17.6816
1341,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),10.609
1349,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),4.2436
1362,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),12.3771
1364,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),2.0208
1394,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),7.8585
1395,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),31.4339
1431,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3.8861
1441,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),112.5192
1442,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),32.1483
3053,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),1.9245
3065,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),27.2024
3077,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),4.2436
3110,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),19.6462
3113,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),7.8585
1524,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),45.0077
1545,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),5.3045
1788,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),156.4141
1594,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),42.4358
1767,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),2.2102
3207,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),70.7264
5497,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),12.9665
5529,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),4.7151
5460,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3.1434
5719,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3.5363
5747,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),22.6324
5761,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),18.2284
5915,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),27.2024
7338,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),14.1453
6709,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),5.239
6576,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),0.943
7062,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),0.2763
7940,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),21.762
8047,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),39.2924
7615,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),7.8585
7779,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),25.7187
7509,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),102.0092
8062,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),1.7682
8520,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),51.4374
8796,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),0.7858
8411,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),12.8593
9502,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),7.0726
9667,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3.5363
9884,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),25.7187
9409,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),30.6481
10115,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),84.8716
9945,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),12.8593
9562,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),81.6073
9792,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),83.2075
9822,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),7.0726
10409,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),19.289
10447,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),19.289
10461,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),54.4049
10693,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),7.217
10769,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),35.3632
10729,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),163.2147
11910,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),47.1509
12070,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),40.8037
11822,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),96.445
12480,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),70.7264
1247,Cnidarian larvae,NON-COPEPOD,Cnidarian,(null),(null),4.8004
1788,Cnidarian larvae,NON-COPEPOD,Cnidarian,(null),(null),13.6012
4935,Cnidarian larvae,NON-COPEPOD,Cnidarian,(null),(null),7.8585
1086,Colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),9.6445
1325,Colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),9.4302
3208,Colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),7.8585
7764,Colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),6.4297
8765,Colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),6.4297
11624,Colonial ascidian larvae,NON-COPEPOD,Ascidian,(null),(null),3.8438
1083,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),8.5729
1085,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),3.2148
1086,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),12.8593
1090,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),32.1483
1092,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),3.0311
1137,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),13.6012
1153,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),0.1061
1162,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),45.0077
1244,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),4.2864
1294,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),13.6012
1322,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),3.9292
1344,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),6.8006
1356,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),9.7249
1357,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),0.842
1396,Decapod larvae,NON-COPEPOD,Decapod,(null),(null),7.8585
