SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
8396,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
8827,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,10.609
9348,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,19.289
9945,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
11066,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,7.8585
10796,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.5363
5628,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
12040,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,14.1453
1082,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
1120,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
1313,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,7.0726
11529,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,14.1453
1382,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,2.0208
3290,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,12.8593
3208,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,15.717
4913,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,1.4145
7322,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3.9292
8505,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
5445,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
1240,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
1300,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,12.8593
1241,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
11874,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,7.0726
8535,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,19.289
1075,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,9.9017
1072,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.1788
1318,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,15.717
1309,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.4735
1357,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.6315
1360,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.263
1414,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.7073
1407,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2.5259
1528,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,5.3045
3290,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,6.4297
1567,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.7858
1767,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2.2102
3140,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.5717
5625,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.2408
5517,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
5733,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
5775,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,10.609
5789,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.1788
8473,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,9.4302
8293,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,6.2868
10428,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,5.6581
9960,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
5445,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.2148
12618,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4.7151
10954,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4.7151
1356,Mecynocera clausi m,COPEPOD,Copepod,Mecynocera,clausi,0.8841
1216,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,2.6522
1305,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.5363
1306,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.8841
1358,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,2.5786
1321,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,7.8585
1420,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.7073
1383,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.5363
5631,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.6631
5490,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,12.8593
9159,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,15.717
9945,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,19.289
11081,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,7.0726
1074,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,1.7682
1072,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.5363
1080,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.2148
11596,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.9292
1216,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,0.442
1255,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,2.0208
1253,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,2.0208
1431,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.8861
5633,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,0.7073
7093,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.627
9853,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,0.0925
10466,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,14.1453
12867,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,15.717
8535,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,6.4297
11464,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,7.0726
1092,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.1972
1096,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.9469
1104,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,180.7451
1108,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.0104
1109,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.5304
1083,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.289
1120,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,41.7928
1140,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,22.5038
1253,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.0208
1234,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,72.2981
1305,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,9.4302
1320,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,15.717
1311,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.2504
1343,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,40.8037
1353,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.289
1354,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,28.9335
1398,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,43.5239
1450,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.5601
1418,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.0609
1407,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.5259
1387,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,55.0094
1389,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,15.717
3137,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,24.3122
1384,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.609
3230,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.8585
3208,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,55.0094
1567,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.5717
1432,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,27.2024
1561,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
1753,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.1768
1492,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.7604
1782,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.6719
6576,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,8.4872
5490,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,28.9335
5519,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.1788
5845,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,52.3899
7322,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,31.4339
7764,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,25.7187
8505,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,16.0742
7925,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,25.7187
8032,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,21.762
8675,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,27.2024
8750,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,77.799
9457,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
9667,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,21.2179
10631,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.7151
10774,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.6876
9884,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,32.1483
10394,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
11238,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
10822,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,311.196
12480,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,35.3632
1365,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,115.734
12669,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.289
11854,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,12.8593
12618,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.7151
5628,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,32.1483
12466,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.0726
12571,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.5363
12319,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,75.7782
11568,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
1302,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,25.7187
12635,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,9.4302
12837,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.5363
1228,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,31.8269
1242,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,19.289
11394,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,25.7187
11409,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,38.578
1313,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,3.5363
1391,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,7.8585
1396,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,7.8585
3313,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,9.1852
1434,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,68.0061
3059,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,27.2024
3275,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,17.1764
7494,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,40.8037
7385,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,25.7187
5831,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,7.8585
5929,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,4.5337
7322,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,3.9292
7862,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,14.1453
7910,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,3.2148
9592,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,1.7682
9667,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,10.609
9945,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,9.6445
10180,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,77.156
10100,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,6.2868
11108,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,14.1453
1300,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,38.578
1245,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,12.8593
10646,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,15.3753
12349,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,7.0726
12495,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,42.4358
12792,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,32.5341
1075,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2.8291
1086,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,19.289
1153,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,0.1751
1219,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,8.8408
1254,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.0104
1306,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,0.8841
1307,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.5363
1320,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,15.717
1367,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.4145
1453,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.2148
1364,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,0.416
1386,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,7.8585
1406,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2.2102
1317,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,7.8585
1412,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,14.1453
1742,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.9292
3207,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,15.717
1736,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,7.8585
1589,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,14.1453
3316,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,4.7788
5073,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,13.6012
5497,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,0.5894
7093,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1.8135
7709,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,13.6012
3089,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,13.4717
9023,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,23.5755
8396,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,6.4297
10428,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2.8291
9837,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,0.943
10409,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,6.4297
11854,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,12.8593
12852,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.5363
1140,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,3.2148
1162,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,12.8593
11963,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,6.2868
7093,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,3.627
5775,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,3.5363
7123,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,3.5363
7524,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,3.0225
7292,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,3.9292
7569,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,10.609
10447,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,6.4297
10822,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,14.1453
11066,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,7.8585
12480,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,88.4079
1300,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,6.4297
12525,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,300.587
12792,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,8.4872
1083,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,4.2864
1119,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,8.5729
1134,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,21.2179
1235,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,20.4018
1239,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,6.4297
1308,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,0.7367
1315,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,0.1768
1314,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,1.1788
1410,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,0.943
1359,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,0.5894
1764,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,6.4297
1317,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,3.9292
1528,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,1.7682
1589,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,14.1453
5747,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,2.8291
7764,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,3.2148
7338,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,3.5363
7479,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,6.4297
9698,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,3.1434
10347,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,31.4339
12379,Nannocalanus minor f,COPEPOD,Copepod,Nannocalanus,minor,3.5363
1074,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,3.5363
1109,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,0.0442
1119,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,15.0026
1163,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,4.4204
1287,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,0.643
1314,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,1.1788
1359,Nannocalanus minor m,COPEPOD,Copepod,Nannocalanus,minor,0.2947
1095,Nauplii calanoid,COPEPOD,Copepod,(null),(null),97.2487
1072,Nauplii calanoid,COPEPOD,Copepod,(null),(null),108.4471
1103,Nauplii calanoid,COPEPOD,Copepod,(null),(null),449.1124
1129,Nauplii calanoid,COPEPOD,Copepod,(null),(null),462.4416
1224,Nauplii calanoid,COPEPOD,Copepod,(null),(null),78.5848
1216,Nauplii calanoid,COPEPOD,Copepod,(null),(null),0.8841
1221,Nauplii calanoid,COPEPOD,Copepod,(null),(null),107.3993
1353,Nauplii calanoid,COPEPOD,Copepod,(null),(null),520.8032
1364,Nauplii calanoid,COPEPOD,Copepod,(null),(null),63.6537
1453,Nauplii calanoid,COPEPOD,Copepod,(null),(null),617.2482
1410,Nauplii calanoid,COPEPOD,Copepod,(null),(null),137.2091
1555,Nauplii calanoid,COPEPOD,Copepod,(null),(null),1147.3387
1386,Nauplii calanoid,COPEPOD,Copepod,(null),(null),303.8614
1412,Nauplii calanoid,COPEPOD,Copepod,(null),(null),304.1233
1742,Nauplii calanoid,COPEPOD,Copepod,(null),(null),251.4715
1419,Nauplii calanoid,COPEPOD,Copepod,(null),(null),347.9737
1388,Nauplii calanoid,COPEPOD,Copepod,(null),(null),117.8773
1564,Nauplii calanoid,COPEPOD,Copepod,(null),(null),172.8867
4935,Nauplii calanoid,COPEPOD,Copepod,(null),(null),1163.0557
1433,Nauplii calanoid,COPEPOD,Copepod,(null),(null),30.3412
1794,Nauplii calanoid,COPEPOD,Copepod,(null),(null),646.0581
3050,Nauplii calanoid,COPEPOD,Copepod,(null),(null),46.1886
5017,Nauplii calanoid,COPEPOD,Copepod,(null),(null),428.4385
5446,Nauplii calanoid,COPEPOD,Copepod,(null),(null),680.0612
3053,Nauplii calanoid,COPEPOD,Copepod,(null),(null),40.4151
3107,Nauplii calanoid,COPEPOD,Copepod,(null),(null),192.5329
5003,Nauplii calanoid,COPEPOD,Copepod,(null),(null),190.4171
5625,Nauplii calanoid,COPEPOD,Copepod,(null),(null),238.2362
5442,Nauplii calanoid,COPEPOD,Copepod,(null),(null),1194.4896
5045,Nauplii calanoid,COPEPOD,Copepod,(null),(null),482.8434
7093,Nauplii calanoid,COPEPOD,Copepod,(null),(null),99.7423
7385,Nauplii calanoid,COPEPOD,Copepod,(null),(null),517.5884
5915,Nauplii calanoid,COPEPOD,Copepod,(null),(null),326.4294
7524,Nauplii calanoid,COPEPOD,Copepod,(null),(null),306.0275
7615,Nauplii calanoid,COPEPOD,Copepod,(null),(null),6.2868
7661,Nauplii calanoid,COPEPOD,Copepod,(null),(null),217.6196
7631,Nauplii calanoid,COPEPOD,Copepod,(null),(null),424.3582
8917,Nauplii calanoid,COPEPOD,Copepod,(null),(null),244.0059
7277,Nauplii calanoid,COPEPOD,Copepod,(null),(null),110.0188
7539,Nauplii calanoid,COPEPOD,Copepod,(null),(null),217.6196
7479,Nauplii calanoid,COPEPOD,Copepod,(null),(null),308.6241
8182,Nauplii calanoid,COPEPOD,Copepod,(null),(null),607.4146
8167,Nauplii calanoid,COPEPOD,Copepod,(null),(null),287.3258
8570,Nauplii calanoid,COPEPOD,Copepod,(null),(null),14.1453
8585,Nauplii calanoid,COPEPOD,Copepod,(null),(null),832.9993
8396,Nauplii calanoid,COPEPOD,Copepod,(null),(null),353.6318
7779,Nauplii calanoid,COPEPOD,Copepod,(null),(null),257.1868
8947,Nauplii calanoid,COPEPOD,Copepod,(null),(null),149.6135
9562,Nauplii calanoid,COPEPOD,Copepod,(null),(null),639.2575
8902,Nauplii calanoid,COPEPOD,Copepod,(null),(null),636.5372
9159,Nauplii calanoid,COPEPOD,Copepod,(null),(null),259.33
9332,Nauplii calanoid,COPEPOD,Copepod,(null),(null),446.1201
9975,Nauplii calanoid,COPEPOD,Copepod,(null),(null),707.2636
10447,Nauplii calanoid,COPEPOD,Copepod,(null),(null),456.5065
9457,Nauplii calanoid,COPEPOD,Copepod,(null),(null),120.2348
9607,Nauplii calanoid,COPEPOD,Copepod,(null),(null),293.5144
9960,Nauplii calanoid,COPEPOD,Copepod,(null),(null),84.8716
10480,Nauplii calanoid,COPEPOD,Copepod,(null),(null),282.9054
10616,Nauplii calanoid,COPEPOD,Copepod,(null),(null),572.2405
9884,Nauplii calanoid,COPEPOD,Copepod,(null),(null),186.4604
10494,Nauplii calanoid,COPEPOD,Copepod,(null),(null),132.6119
10085,Nauplii calanoid,COPEPOD,Copepod,(null),(null),537.5203
11212,Nauplii calanoid,COPEPOD,Copepod,(null),(null),134.3801
11451,Nauplii calanoid,COPEPOD,Copepod,(null),(null),95.4806
10822,Nauplii calanoid,COPEPOD,Copepod,(null),(null),254.6149
10939,Nauplii calanoid,COPEPOD,Copepod,(null),(null),462.4416
10984,Nauplii calanoid,COPEPOD,Copepod,(null),(null),596.7537
11108,Nauplii calanoid,COPEPOD,Copepod,(null),(null),551.6656
10969,Nauplii calanoid,COPEPOD,Copepod,(null),(null),1.886
11323,Nauplii calanoid,COPEPOD,Copepod,(null),(null),155.598
11874,Nauplii calanoid,COPEPOD,Copepod,(null),(null),304.1233
10537,Nauplii calanoid,COPEPOD,Copepod,(null),(null),1702.6716
1245,Nauplii calanoid,COPEPOD,Copepod,(null),(null),990.169
11806,Nauplii calanoid,COPEPOD,Copepod,(null),(null),1.1788
1365,Nauplii calanoid,COPEPOD,Copepod,(null),(null),353.6318
